Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	-0.39104366	3.0887911	9.106536	-10.167725	12.948052	0.5028556	0.5324472	1.7913306	-1.3109387	4000	-8.8214875e-09	12.740907	-9.536745e-10	-7.726485	58227.344	9.0	5.353739023208618
1	-0.698981	3.2119384	7.9679337	-13.780021	13.085246	-1.863501	1.1677063	3.1834526	-4.6055655	8000	3.039837e-08	5.9688897	-1.1920918e-09	-1.1513662	58227.344	9.0	10.6924307346344
2	-0.7647909	3.2100978	8.870164	-12.472416	13.10164	-2.1654599	1.4275454	2.5083673	-6.0550785	12000	-4.172325e-09	4.9563932	-2.3841862e-10	-0.7031226	58227.344	9.0	15.588392734527588
3	-0.58269227	3.096067	6.490352	-10.1574955	12.782051	-2.19276	1.5465262	2.6560209	-6.477183	16000	3.027916e-08	3.962014	-2.3841906e-10	-0.5267644	58227.344	9.0	20.382803201675415
4	-0.8671976	3.1120493	7.7204914	-13.016003	12.9126215	-2.104514	1.6165113	2.2305274	-6.631387	20000	-1.1920929e-08	4.4773545	-4.7683724e-10	-0.59914374	58227.344	9.0	25.279406547546387
5	-1.0198538	2.879366	6.887952	-9.41394	12.636076	-2.3560004	1.6516459	2.1925955	-7.071857	24000	-1.5735626e-08	3.6213565	9.536745e-10	-0.41050315	58227.344	9.0	30.027194023132324
6	-0.7095026	2.9582727	7.93522	-10.721176	12.817307	-2.2774918	1.5736157	2.106783	-7.001848	28000	2.8133393e-08	3.4388237	2.6226026e-09	-0.3362608	58227.344	9.0	34.759074687957764
7	-0.82089764	3.0193655	6.28032	-9.158197	12.951299	-2.212291	1.6412429	2.074659	-7.2633433	32000	-3.218651e-09	3.6626282	-7.1525563e-10	-0.40187573	58227.344	9.0	39.497875928878784
8	-0.9013591	3.2376847	12.147393	-10.339745	13.231788	-2.2649195	1.6855259	2.0943077	-7.6499686	36000	-9.059906e-09	3.9694996	-4.7683724e-10	-0.42584467	58227.344	9.0	44.30183959007263
9	-0.66947556	3.1709137	8.604825	-11.174984	12.925567	-2.197214	1.7233981	2.2712724	-7.362544	40000	-1.9073487e-09	3.8689027	0.0	-0.49053407	58227.344	9.0	49.25680375099182
10	-0.58840483	3.1676998	6.8583007	-13.743483	13.006515	-2.181826	1.7430485	2.9910529	-8.202514	44000	-1.859665e-08	3.9628222	9.536745e-10	-0.67550683	58227.344	9.0	57.64999175071716
11	-0.9493215	3.1801064	8.746464	-11.535064	12.766773	-2.1103833	1.6826415	2.6188564	-8.398908	48000	2.3007393e-08	3.7113304	9.536745e-10	-0.56056523	58227.344	9.0	66.88300442695618
12	-0.6009602	3.023579	7.9715123	-11.750492	13.2823925	-2.2215948	1.6999606	2.7033572	-7.975717	52000	-1.8835069e-08	3.7329652	-4.7683635e-10	-0.6023588	58227.344	9.0	76.00866270065308
13	-0.58274764	3.1551344	6.269736	-12.030168	12.566038	-2.0711448	1.6840781	3.4148543	-8.537765	56000	-2.0503998e-08	3.941624	1.6689299e-09	-0.72267413	58227.344	9.0	85.55852317810059
14	-0.6132605	2.9295728	7.0811505	-11.671705	12.632912	-2.0221548	1.7108955	3.0994008	-7.317358	60000	-1.7404556e-08	2.9971924	0.0	-0.4237628	58227.344	9.0	93.67462015151978
15	-0.5827901	3.129092	8.13305	-11.166697	13.065359	-2.0601132	1.715802	2.788982	-7.7891726	64000	1.9550324e-08	3.529209	-4.768381e-10	-0.45962238	58227.344	9.0	102.79495525360107
16	-0.32374504	3.0446844	7.6491256	-10.084475	13.138158	-2.0347567	1.7248105	2.5472538	-7.3978252	68000	-2.384186e-10	3.4290442	-9.536743e-10	-0.54230237	58227.344	9.0	111.63681077957153
17	-0.70267045	2.8909068	6.9235296	-9.793326	12.673016	-2.096742	1.7986275	2.46106	-7.440936	72000	2.3841857e-09	3.1918414	-9.536743e-10	-0.4844942	58227.344	9.0	120.5409905910492
18	-0.5854812	3.1858826	6.4406376	-10.367487	13.052288	-2.1443086	1.7466838	2.118082	-9.1965685	76000	1.9550324e-08	4.5021653	-4.768381e-10	-0.6845505	58227.344	9.0	129.1787188053131
19	-0.89939713	3.2696054	7.6676345	-10.155917	13.068627	-2.2693772	1.8398284	2.9128208	-8.949068	80000	8.8214875e-09	4.3938937	4.7683724e-10	-0.87594295	58227.344	9.0	137.0742325782776
20	-0.6960014	3.0938208	7.67489	-11.3578005	12.980519	-2.211059	1.7839515	2.6177313	-9.208817	84000	4.2915342e-09	3.7004273	9.536745e-10	-0.6381502	58227.344	9.0	147.92429947853088
21	-0.6402148	2.7975922	7.3907986	-11.170844	12.858065	-2.198943	1.8566849	2.9247675	-10.018092	88000	1.2993812e-08	3.3976462	-1.6689299e-09	-0.6409497	58227.344	9.0	157.57215428352356
22	-0.74731344	2.9320457	6.3007708	-10.957189	12.53605	-2.1631567	1.7248384	2.6055796	-8.988474	92000	-1.2874604e-08	3.628317	-9.536736e-10	-0.65061903	58227.344	9.0	166.9503002166748
23	-0.47888625	3.1227477	10.212741	-9.856048	13.091804	-2.191289	1.7284095	2.597229	-8.045993	96000	2.6226044e-09	3.600381	-4.7683724e-10	-0.5519736	58227.344	9.0	175.58880233764648
24	-0.57742494	3.2267447	11.170669	-12.338203	12.964286	-2.0097156	1.8000832	3.3721976	-8.338527	100000	-1.6450882e-08	4.090085	-1.1920935e-09	-0.7036779	58227.344	9.0	181.37503170967102
25	-0.51085943	2.8463998	7.5059443	-11.353938	12.974026	-2.0152273	1.8773745	2.918788	-8.960829	104000	-2.1457673e-08	3.2002954	-9.536727e-10	-0.5727966	58227.344	9.0	188.61433219909668
26	-0.31311125	3.2579296	9.028529	-11.031903	13.19142	-2.0243201	1.6987094	3.476574	-8.8926735	108000	2.0980835e-08	3.6373413	-1.4305108e-09	-0.57732654	58227.344	9.0	197.16926074028015
27	-0.6118516	3.1881185	9.457614	-11.427941	13.022801	-2.0277572	1.8469639	3.1208093	-8.24698	112000	1.3947487e-08	3.7090492	9.536745e-10	-0.5952513	58227.344	9.0	206.4806613922119
28	-0.94308025	3.0101585	6.702171	-10.758356	12.747603	-2.1764045	1.8312267	2.4006681	-7.90502	116000	4.7683715e-09	3.474873	9.536745e-10	-0.61780906	58227.344	9.0	214.79605770111084
29	-0.45837608	3.0858986	7.1651053	-11.29721	12.86129	-2.1675293	1.7268564	3.3898149	-7.509236	120000	-1.9073486e-08	3.7975245	-7.152554e-10	-0.6803992	58227.344	9.0	223.00800848007202
30	-0.6989387	3.1177936	8.745124	-11.121205	12.773163	-2.177425	1.8323954	2.9838226	-7.6574187	124000	2.6226044e-08	3.524852	0.0	-0.55639935	58227.344	9.0	231.4888401031494
31	-0.39011264	3.0608242	8.500884	-12.225007	13.108196	-2.0653791	1.7831116	2.7077858	-9.650985	128000	5.2452087e-09	3.568644	-9.536745e-10	-0.6873188	58227.344	9.0	241.4380350112915
32	-0.31351212	3.1261418	7.779906	-11.272216	13.1049185	-2.0062084	1.7346592	2.6378157	-7.789471	132000	1.9073487e-09	3.9671125	2.384184e-10	-0.6937375	58227.344	9.0	251.38374829292297
33	-0.6734059	3.0442803	8.138232	-9.467189	12.874193	-2.0234907	1.8307456	3.5775301	-8.870167	136000	1.8000602e-08	3.4176495	9.536745e-10	-0.5951574	58227.344	9.0	260.10936212539673
34	-0.65158737	3.2385628	7.9270496	-11.42761	13.181519	-2.1335151	1.8048286	1.8543239	-9.090228	140000	1.7166137e-08	4.298627	2.384187e-09	-0.7733271	58227.344	9.0	269.240567445755
35	-0.74629194	3.029228	7.931577	-11.653177	12.760384	-2.2470908	1.8804898	2.229099	-9.223549	144000	-1.013279e-08	3.5946147	-4.7683724e-10	-0.7184565	58227.344	9.0	276.6659801006317
36	-0.54360986	3.0961792	6.4041467	-11.083854	13.058824	-2.1673276	1.7517072	2.076469	-8.477828	148000	5.2452087e-09	3.3505514	4.7683724e-10	-0.58196163	58227.344	9.0	285.83112835884094
37	-0.51669365	3.0908113	6.9416776	-11.201343	13.296667	-2.1421318	1.8335345	2.7190633	-7.579829	152000	-1.1444092e-08	3.715769	9.536745e-10	-0.77879715	58227.344	9.0	293.4745223522186
38	-0.60164446	2.9557846	8.955634	-9.687788	12.76282	-2.0149767	1.847153	4.7026396	-8.728833	156000	2.169609e-08	3.7244956	-2.3841729e-10	-0.7394767	58227.344	9.0	300.7387204170227
39	-0.37062642	3.1568196	8.645144	-10.850821	12.9	-2.1066804	1.7749618	5.1280456	-9.379584	160000	-5.722046e-09	3.6342025	-1.4305113e-09	-0.771827	58227.344	9.0	309.384117603302
40	-0.4202532	3.2058406	10.763549	-10.841217	13.205298	-2.0456474	1.8498409	3.5074818	-8.027662	164000	2.3841857e-09	3.6824644	0.0	-0.67105913	58227.344	9.0	319.8592052459717
41	-0.3684628	2.8958461	6.637987	-10.767649	12.893204	-2.0751913	1.8849652	4.583032	-7.937454	168000	9.775162e-09	3.3448641	-9.536745e-10	-0.82987475	58227.344	9.0	328.4664189815521
42	-1.0165446	3.0916715	10.123409	-12.775688	12.769231	-2.1605186	1.7963612	2.4548435	-8.49364	172000	1.66893e-08	3.7523885	-9.536745e-10	-0.74376583	58227.344	9.0	338.35932087898254
43	-0.44620287	3.075498	8.471926	-9.466328	13.232558	-2.1762695	1.7519567	3.5823698	-7.4325953	176000	1.9311905e-08	3.741169	7.152554e-10	-0.7810459	58227.344	9.0	347.5475068092346
44	-0.7561332	3.1620197	7.4648523	-10.25446	13.262459	-2.0878954	1.8070265	3.0764759	-7.3156867	180000	-1.6450882e-08	3.7788467	-2.8610234e-09	-0.83448267	58227.344	9.0	355.20107221603394
