Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	-605.2065	164.31216	-479.94064	-883.9722	1000.0	-0.009240132	1.25108	2.799101	-2.9719987	4000	2.9802322e-08	3441.4604	-0.05804296	-570.39636	0.008852722	0.0	32.562867403030396
1	-561.24994	43.992256	-515.3359	-633.1864	1000.0	-8.616598	4.02884	8.581272	-14.748031	8000	2.0489097e-08	2058.8684	-0.058074385	-996.28827	0.008773475	0.0	61.76826786994934
2	-572.64984	35.12918	-532.4879	-614.8627	1000.0	-12.940791	16.046217	23.150566	-23.560488	12000	-7.4505806e-08	2082.311	-0.060972378	-1248.0405	0.008757923	0.0	89.56819677352905
3	-538.58246	57.852917	-470.8591	-630.6296	1000.0	-28.882763	0.42226794	-23.873577	-29.185698	16000	7.450581e-09	803.3544	-0.06258974	-185.13469	0.008804618	0.0	119.12345743179321
4	-502.75833	28.823324	-458.44916	-532.99414	1000.0	-33.80919	0.3728007	-26.16544	-34.03652	20000	-1.1175871e-08	446.95227	-0.060926903	-62.66768	0.008736055	0.0	147.34780597686768
5	-546.203	91.453415	-432.8308	-681.9766	1000.0	-36.91246	0.40416744	-23.23706	-37.040253	24000	-4.656613e-08	491.9169	-0.065617785	-78.03529	0.008799538	0.0	176.03697562217712
6	-633.47375	28.679287	-584.3809	-656.6544	1000.0	-40.118282	0.78037584	-15.580146	-40.387337	28000	3.7252903e-09	646.21967	-0.06007936	-111.63742	0.008706802	0.0	204.53472590446472
7	-558.34406	45.98782	-484.80887	-604.6677	1000.0	-44.329132	0.27707508	-38.167473	-44.43793	32000	1.8626451e-08	359.83685	-0.06634082	-15.274094	0.008752536	0.0	233.84424543380737
8	-534.6583	72.18869	-429.785	-615.8839	1000.0	-45.862617	0.8379221	-23.3533	-46.09242	36000	-5.5879354e-09	326.24707	-0.06323266	-6.231434	0.008705683	0.0	261.6603088378906
9	-549.31146	52.171413	-483.8451	-611.80725	1000.0	-46.90919	0.2943588	-41.4211	-47.02009	40000	-3.7252903e-09	401.61496	-0.05918403	-1.6857834	0.008744274	0.0	292.123455286026
10	-534.4888	51.33606	-489.91278	-619.62805	1000.0	-47.361023	0.7071158	-23.378109	-47.490448	44000	-2.9802322e-08	249.63863	-0.065740064	-1.5790062	0.008743569	0.0	320.95869302749634
11	-479.20718	19.838337	-453.83234	-501.6552	1000.0	-47.364376	1.1865102	3.6875985	-47.572872	48000	-3.7252903e-09	339.0331	-0.06467305	-24.519873	0.008720264	0.0	345.584673166275
12	-502.39505	82.46164	-395.324	-599.5469	1000.0	-45.35818	4.054901	26.672121	-46.442482	52000	-2.9802322e-08	322.56763	-0.06568864	-20.501282	0.00868125	0.0	374.24273109436035
13	-591.7058	60.12819	-506.80792	-655.89923	1000.0	-46.19406	0.67696303	-31.572916	-46.42963	56000	0.0	382.3847	-0.066208065	-33.926186	0.00872193	0.0	395.9408423900604
14	-517.7497	54.91181	-434.69574	-570.01935	1000.0	-48.343372	3.3197758	13.651639	-49.057663	60000	1.8626451e-09	333.93018	-0.06405771	-14.037075	0.008829925	0.0	416.99471616744995
15	-615.12933	92.72693	-532.58746	-768.6553	1000.0	-47.760143	2.328026	-1.5002686	-48.572666	64000	-1.4901161e-08	581.2372	-0.059548896	-22.77821	0.008740891	0.0	434.8593900203705
16	-531.18176	116.674194	-359.89658	-689.37836	1000.0	-49.568916	2.4873707	-12.491957	-50.51945	68000	2.9802322e-08	378.95984	-0.064425275	-26.340492	0.008722391	0.0	455.8587062358856
17	-475.86243	73.92902	-375.50668	-583.5202	1000.0	-47.738766	5.6557093	-9.591244	-50.591972	72000	2.2351742e-08	289.0663	-0.0659246	-73.57065	0.008715957	0.0	484.39480423927307
18	-503.95425	24.937212	-470.0619	-539.6947	1000.0	-42.964207	4.70327	8.440156	-48.68417	76000	-3.7252903e-09	250.49236	-0.06331344	-32.947887	0.0086982865	0.0	513.1400408744812
19	-530.9236	53.1278	-464.70615	-595.2789	1000.0	-43.668953	3.3163977	-20.092302	-48.68483	80000	2.9802322e-08	355.61212	-0.061790496	-38.61565	0.008720124	0.0	535.8014559745789
20	-479.40845	48.752388	-399.66748	-529.3845	1000.0	-43.86025	4.757735	-6.2139983	-50.347214	84000	2.2351742e-08	240.69958	-0.066018246	-26.246586	0.008822952	0.0	565.9732398986816
21	-497.93655	49.327457	-450.8483	-569.213	1000.0	-42.085533	4.8873553	4.2633405	-49.741264	88000	2.7008355e-08	384.66144	-0.06209775	-31.966053	0.008739349	0.0	588.6148307323456
22	-503.34875	92.14901	-388.40198	-640.2993	1000.0	-44.189846	5.6988664	27.467934	-50.59613	92000	4.4703484e-08	345.6316	-0.063580595	-37.355415	0.008726314	0.0	617.2707135677338
23	-436.73218	69.57318	-375.85965	-550.7501	1000.0	-40.930897	4.5799756	4.1051927	-51.654297	96000	-3.7252903e-09	206.89929	-0.06483652	-49.37738	0.00872804	0.0	645.5987350940704
24	-474.65417	53.40522	-393.32285	-543.1344	1000.0	-36.510845	11.104385	31.44204	-51.323524	100000	-1.4901161e-08	433.20703	-0.057949677	-175.7061	0.008742455	0.0	668.4762213230133
25	-468.001	55.69075	-416.0622	-561.8295	1000.0	-40.104034	5.12377	-10.974677	-51.354397	104000	-2.6077032e-08	286.45142	-0.06152273	-28.579102	0.008735328	0.0	696.1785144805908
26	-389.6473	48.813282	-327.14767	-439.0208	1000.0	-40.8878	4.210158	-12.260893	-52.55406	108000	-2.3283064e-08	309.94653	-0.06297626	-57.97925	0.008698049	0.0	717.4308428764343
27	-471.66434	48.691956	-417.8541	-529.50214	1000.0	-37.15119	7.003196	9.798856	-51.774216	112000	2.2351742e-08	243.90567	-0.061098818	-72.716446	0.00877304	0.0	745.983381986618
28	-482.31854	93.378296	-413.64294	-643.267	1000.0	-40.245964	6.242596	-4.244268	-52.897434	116000	3.7252903e-09	334.18845	-0.06312983	-47.162296	0.008789543	0.0	772.035165309906
29	-445.443	69.412575	-373.87308	-559.7986	1000.0	-45.464962	5.50884	-27.094961	-54.10016	120000	-7.450581e-09	280.16998	-0.0640923	-47.829124	0.008727366	0.0	794.3001687526703
30	-435.89905	18.281843	-413.26923	-464.0012	1000.0	-39.93188	6.5482826	1.6703813	-52.63932	124000	9.313226e-09	256.7356	-0.06282604	-42.63324	0.008882283	0.0	817.3664989471436
31	-572.1307	181.12985	-394.31802	-825.3456	1000.0	-37.878708	5.8469915	-7.9972115	-51.782677	128000	-1.4901161e-08	802.02673	-0.057912044	-268.97812	0.008669966	0.0	845.1908090114594
32	-513.7203	100.86208	-418.70508	-673.5721	1000.0	-50.804962	7.909668	-12.893687	-57.49504	132000	0.0	364.61996	-0.06489766	-39.52215	0.008763303	0.0	868.8123769760132
33	-408.64795	25.566832	-367.40567	-434.20755	1000.0	-42.111546	7.565048	-6.5360117	-57.43903	136000	-3.5390258e-08	347.17578	-0.06515921	-105.45868	0.008870664	0.0	896.0428094863892
34	-470.64197	106.44868	-348.82578	-602.69556	1000.0	-35.72108	11.886442	25.571531	-56.5481	140000	-1.4901161e-08	456.48013	-0.060180925	-163.32576	0.008934434	0.0	920.3475246429443
35	-443.11588	59.95937	-385.45306	-542.20593	1000.0	-41.243946	6.1270747	4.576572	-57.529583	144000	-7.450581e-09	234.45476	-0.06282581	-30.995571	0.008752074	0.0	940.472822189331
36	-439.75824	62.40214	-366.69214	-535.4801	1000.0	-40.383873	6.9855485	20.990028	-57.175102	148000	1.8626451e-08	151.5876	-0.059114426	-18.190449	0.008810474	0.0	967.525093793869
37	-394.0995	38.584892	-339.4683	-441.25836	1000.0	-39.781384	5.1690764	-15.44599	-56.569485	152000	-7.450581e-09	196.02568	-0.061860807	-54.203205	0.008810169	0.0	991.1907181739807
