Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	-702.55347	68.978455	-617.6042	-809.7399	1000.0	0.14686409	0.6203995	2.0792396	-1.6072369	4000	-5.7786703e-08	4286.488	2.980233e-09	-1254.3652	58227.344	9.0	4.859062671661377
1	-698.9054	14.472943	-683.9648	-717.81555	1000.0	-6.8177176	9.547356	13.451424	-14.120229	8000	6.520748e-08	3473.2185	-1.4305073e-09	-1029.3223	58227.344	9.0	9.203598499298096
2	-693.9966	63.025238	-590.09247	-749.9096	1000.0	-15.476397	5.646085	9.341016	-20.258314	12000	-6.985665e-08	2674.2234	-2.384155e-10	-971.93896	58227.344	9.0	13.341546058654785
3	-770.7018	70.6999	-654.8708	-844.6426	1000.0	-26.664019	0.6962746	-20.89824	-27.241592	16000	-5.4240226e-09	2463.2466	-9.536745e-10	-557.6902	58227.344	9.0	17.102248191833496
4	-719.63104	66.9234	-661.031	-832.6445	1000.0	-33.607117	0.21822901	-30.833832	-33.73272	20000	2.3007393e-08	1473.3187	0.0	-268.36792	58227.344	9.0	20.93989109992981
5	-596.7635	64.682014	-512.15375	-662.52405	1000.0	-38.345913	0.1589999	-36.288128	-38.430233	24000	-2.1457671e-09	601.5972	-4.7683724e-10	-81.57678	58227.344	9.0	24.81631326675415
6	-689.0314	30.646837	-653.8836	-736.8936	1000.0	-41.14757	0.08242733	-39.48565	-41.17462	28000	5.3405763e-08	935.4438	7.1525363e-10	-154.79028	58227.344	9.0	28.65989923477173
7	-684.083	29.518848	-635.67145	-715.3062	1000.0	-44.822964	0.11677948	-43.378735	-44.877	32000	1.0728836e-09	678.4931	-4.768371e-10	-103.91797	58227.344	9.0	32.6128945350647
8	-737.6045	34.39138	-689.3711	-784.61005	1000.0	-48.022137	0.12460394	-45.65903	-48.0728	36000	7.1525574e-10	656.0467	3.814697e-09	-115.29907	58227.344	9.0	36.490766525268555
9	-668.5355	21.773487	-635.4858	-696.06256	1000.0	-51.4363	0.07636736	-50.618725	-51.472885	40000	-7.510185e-09	356.73767	-1.4305117e-09	-31.130371	58227.344	9.0	40.44826650619507
10	-753.25006	100.70954	-605.34	-852.07623	1000.0	-53.337517	0.09745832	-52.069122	-53.388344	44000	-1.3828277e-08	817.7692	-4.7683724e-10	-76.22113	58227.344	9.0	44.956947326660156
11	-633.6311	26.16783	-600.05066	-671.9866	1000.0	-56.221416	0.09109385	-54.53644	-56.258633	48000	-7.629395e-09	361.8079	-7.152554e-10	-4.967865	58227.344	9.0	49.03126621246338
12	-641.1197	12.608235	-628.0249	-655.7681	1000.0	-56.676655	1.6065118	-17.098331	-56.91752	52000	1.1205673e-08	361.35956	-9.536736e-10	-14.389984	58227.344	9.0	53.130194902420044
13	-750.15344	86.46074	-666.8438	-870.9052	1000.0	-54.926647	4.6804194	-0.7306172	-57.075024	56000	-8.5830685e-09	924.8929	-4.7683724e-10	-122.83899	58227.344	9.0	57.117284059524536
14	-702.0994	67.114334	-651.39795	-816.224	1000.0	-59.716118	0.4505833	-43.512184	-59.787548	60000	-1.001358e-08	457.2905	9.536745e-10	-6.2608643	58227.344	9.0	61.12228870391846
15	-720.91797	48.626778	-657.9714	-780.82745	1000.0	-60.78564	0.17344047	-55.665237	-60.817005	64000	-4.005432e-08	269.35388	0.0	-5.2380676	58227.344	9.0	64.93971633911133
16	-689.9518	78.64075	-619.378	-821.5484	1000.0	-61.65514	0.35370368	-43.33546	-61.688416	68000	4.1842462e-08	472.8852	3.3378598e-09	-0.9499512	58227.344	9.0	68.88488912582397
17	-646.39154	56.34913	-550.0171	-688.1279	1000.0	-61.852554	1.619527	12.277249	-61.978313	72000	-9.536743e-09	369.69257	-4.7683724e-10	-16.33014	58227.344	9.0	72.86041593551636
18	-717.75903	42.8021	-668.9408	-771.42126	1000.0	-60.17508	3.6731277	-2.0638847	-61.01165	76000	1.1920929e-08	405.02695	0.0	-26.079437	58227.344	9.0	76.81655049324036
19	-687.66986	133.0043	-540.3145	-903.33673	1000.0	-61.578846	3.6036031	27.317518	-62.21954	80000	-2.1219254e-08	482.58557	4.768381e-10	-27.599396	58227.344	9.0	80.72102785110474
20	-607.63354	31.990135	-556.96906	-643.98145	1000.0	-62.548626	0.155364	-59.772106	-62.599537	84000	-1.6212464e-08	519.13794	1.4305126e-09	-36.206238	58227.344	9.0	85.92742037773132
21	-653.63654	8.1776	-643.17017	-663.7752	1000.0	-60.073845	2.536072	-0.9386462	-60.537067	88000	-4.7683715e-09	324.65567	0.0	-5.87204	58227.344	9.0	90.16325354576111
22	-663.5303	63.591988	-595.9362	-744.31946	1000.0	-59.77251	2.8813777	4.0596285	-60.324905	92000	3.695488e-09	315.48813	9.536745e-10	-7.8614197	58227.344	9.0	94.13235354423523
23	-719.3663	63.633457	-644.7889	-807.5717	1000.0	-59.910633	2.1271863	-23.978506	-60.50276	96000	1.7166137e-08	529.01575	0.0	-28.090698	58227.344	9.0	98.00270438194275
24	-645.75836	120.172005	-476.83917	-793.39813	1000.0	-61.99675	2.072678	-8.672714	-62.383194	100000	1.502037e-08	385.39682	2.3841853e-09	-19.765625	58227.344	9.0	101.84899830818176
25	-682.65857	63.351746	-618.9672	-753.86725	1000.0	-60.658875	4.098655	-0.34037507	-62.045574	104000	-2.6226044e-09	375.0832	-1.9073485e-09	-13.8324585	58227.344	9.0	105.69729447364807
26	-670.6864	19.441725	-637.7587	-686.89636	1000.0	-59.716976	5.94731	31.59227	-61.729607	108000	-2.861023e-09	374.01193	0.0	-31.188568	58227.344	9.0	109.51561546325684
27	-707.1202	92.73409	-553.45776	-801.5524	1000.0	-60.088524	4.061396	2.2844076	-61.72395	112000	3.71933e-08	511.59738	-9.536762e-10	-46.98288	58227.344	9.0	113.45421075820923
28	-715.0908	37.92446	-662.30646	-753.0705	1000.0	-62.751213	1.1105582	-39.75751	-63.04625	116000	-2.2411346e-08	317.77545	1.6689299e-09	-3.2825012	58227.344	9.0	117.24060654640198
29	-654.67395	39.305637	-611.12177	-697.52155	1000.0	-63.424232	1.1856924	-22.677301	-63.69463	120000	-1.66893e-08	298.06674	4.7683635e-10	-11.426819	58227.344	9.0	121.40507364273071
30	-681.65857	35.35324	-627.5265	-726.67267	1000.0	-61.523132	2.5436149	-11.684269	-62.464386	124000	2.193451e-08	313.52838	0.0	-9.869629	58227.344	9.0	125.96789789199829
31	-711.0751	90.86155	-560.41284	-783.9811	1000.0	-56.354553	15.771954	51.720387	-62.789978	128000	-2.0503998e-08	744.2005	0.0	-322.7215	58227.344	9.0	130.06902170181274
32	-724.5935	71.63743	-633.4724	-834.3607	1000.0	-63.552124	0.5178441	-60.757	-63.84576	132000	-4.553795e-08	408.9975	-2.8610216e-09	-1.8621521	58227.344	9.0	134.09060716629028
33	-726.3429	21.448368	-692.954	-752.38837	1000.0	-63.527657	0.78133667	-55.117847	-64.064064	136000	2.5868415e-08	399.54672	1.4305126e-09	-11.625427	58227.344	9.0	137.81639981269836
34	-634.97284	34.493618	-579.6872	-672.3056	1000.0	-64.6025	2.2129188	-11.634805	-65.156296	140000	5.722046e-09	428.4653	0.0	-78.622345	58227.344	9.0	141.5117061138153
35	-665.44214	72.66201	-566.17706	-762.0602	1000.0	-59.50134	4.7816777	-5.8177514	-62.750965	144000	-3.3378602e-09	344.76312	1.9073487e-09	-22.992493	58227.344	9.0	145.23833298683167
36	-679.54224	103.68594	-585.814	-849.6411	1000.0	-59.79896	2.5981112	-27.815178	-62.343254	148000	-3.5762787e-10	550.47687	0.0	-28.0401	58227.344	9.0	149.05171847343445
