Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
31	268.06882	11.965093	293.4974	243.38327	146.70833	92.85739	35.52317	129.80319	0.5873014	128000	2.8871e-08	15.1061325	-0.031059224	-7.641585	0.007364694	0.0	2246.3747568130493
32	269.84668	13.305494	294.28076	246.16382	149.41667	94.193825	35.991924	130.64967	2.032148	132000	9.313226e-09	7.6686926	-0.015188788	-1.5925384	0.008646766	0.0	2318.126754283905
33	268.9122	14.609429	297.50836	240.64389	148.25	93.12036	36.54027	131.27486	1.0349936	136000	-1.4901161e-08	7.945505	-0.017275866	-1.7546718	0.008877533	0.0	2390.806758403778
34	279.05887	22.932882	320.16824	241.65381	158.58333	92.50964	36.42586	131.9178	-0.21897197	140000	0.0	8.725664	-0.014709983	-2.681654	0.009050515	0.0	2461.766755104065
35	280.4976	29.904331	348.10202	239.2373	159.0	94.40689	36.439	132.51665	-0.9087478	144000	2.6077032e-08	7.130356	-0.020394636	-1.8322041	0.0088601	0.0	2524.0396332740784
36	298.48016	36.03227	380.27887	248.13766	178.05	95.31404	35.142845	132.98875	0.10594118	148000	7.450581e-09	23.5246	-0.013774257	-3.6757326	0.008305555	0.0	2594.182783842087
37	299.638	36.225407	389.11084	246.62839	178.0	94.29625	35.65742	133.38834	-0.65115726	152000	-4.0978193e-08	9.502455	-0.017994875	-3.7733471	0.009278152	0.0	2665.3273265361786
38	308.5138	36.067604	388.25723	254.3711	186.11111	94.99274	35.100224	133.88988	-0.63901544	156000	7.450581e-09	7.635601	-0.019118257	-0.99250305	0.00970925	0.0	2735.2427599430084
39	308.5869	40.51706	401.44727	264.4737	182.95	93.70444	36.315464	134.32294	0.29903984	160000	2.2235326e-08	11.888988	-0.018756807	-4.865384	0.009484573	0.0	2805.674753665924
40	348.2817	69.92577	461.10516	274.94153	219.76471	96.758484	33.87601	135.04866	-1.3885801	164000	0.0	16.326117	-0.01852166	-4.877304	0.009264094	0.0	2884.975647687912
41	345.2171	73.96018	540.7627	281.08868	211.05882	96.770775	35.111195	135.73631	-2.6253657	168000	-2.0489097e-08	24.514282	-0.020388748	-14.491991	0.009482611	0.0	2965.290152311325
42	315.91357	31.575653	421.26056	271.7096	178.7619	98.05394	37.278416	136.60757	-0.31098354	172000	-3.3527613e-08	17.069344	-0.019398669	-6.1333313	0.009763638	0.0	3047.5516204833984
43	335.1333	75.50221	567.7208	273.84912	193.23529	99.974144	35.16244	137.84619	-1.7224253	176000	-1.4901161e-08	20.714052	-0.02111502	-6.7561207	0.009141205	0.0	3130.7507467269897
44	320.22293	20.352812	371.65787	281.44775	172.66667	100.78834	37.563416	138.94646	-0.4841677	180000	-1.3038516e-08	37.034885	-0.023811523	-15.131189	0.009521568	0.0	3201.4020953178406
45	323.61575	43.88959	505.70142	291.62198	170.75	102.78272	37.49713	140.5516	0.708616	184000	1.1175871e-08	34.59475	-0.018383466	-13.983473	0.009702502	0.0	3272.103430747986
46	319.8359	14.812764	357.11435	293.8726	162.56522	104.4398	39.21206	142.19212	0.55553424	188000	8.381903e-09	42.582367	-0.01922464	-15.05045	0.009302884	0.0	3342.1388692855835
47	321.71405	15.514129	361.96164	296.29077	159.34782	106.60775	40.12855	144.4278	-5.3298745	192000	2.9802322e-08	34.00918	-0.019715548	-16.639568	0.009517927	0.0	3402.119644880295
48	324.5931	14.706473	349.55148	294.74857	156.54167	109.397865	41.240654	146.8467	-0.10985243	196000	-2.3283064e-08	34.14616	-0.019940246	-19.202446	0.009758432	0.0	3471.1388890743256
49	328.5424	18.590008	374.22147	281.32114	158.95833	112.47564	41.108288	149.50621	-1.0490099	200000	7.450581e-09	45.70427	-0.01644935	-8.531557	0.009148733	0.0	3533.850916147232
