Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
26	-4.19251	2.4734442	3.2865121	-14.589205	10.227621	-4.2850947	2.1093695	1.4151695	-10.141955	108000	-1.4305115e-09	2.5836792	0.0	-0.30454826	58227.344	9.0	201.3270287513733
27	-4.3282566	2.595981	3.6210718	-13.569819	10.3932295	-4.4556584	2.2420316	1.307752	-12.0571165	112000	-9.536743e-09	2.6012533	0.0	-0.4005859	58227.344	9.0	209.87337613105774
28	-3.9646685	2.4027438	3.254344	-11.07674	10.235897	-4.287426	2.168648	0.9176315	-12.267904	116000	9.536744e-10	2.3617532	0.0	-0.43979275	58227.344	9.0	218.32309532165527
29	-4.3138285	2.462804	2.5769377	-14.230227	10.275064	-4.1915393	2.102741	0.9997499	-10.0418415	120000	-2.336502e-08	2.583628	0.0	-0.4235103	58227.344	9.0	227.33572220802307
30	-4.1609263	2.280841	1.5403192	-13.686042	10.333333	-4.358221	2.1146452	1.732621	-10.097933	124000	-9.536744e-10	2.1499555	-9.536744e-10	-0.3239658	58227.344	9.0	238.30838823318481
31	-4.1113086	2.615553	5.0516124	-12.8242035	10.604774	-4.3709826	2.1191154	1.114029	-10.375332	128000	-6.3180923e-09	2.8900514	0.0	-0.4152906	58227.344	9.0	246.97470355033875
32	-4.147379	2.5616665	2.5229578	-11.969889	10.471204	-4.348273	2.20037	0.796328	-11.763428	132000	-1.1920929e-09	2.8882985	4.768371e-10	-0.4718809	58227.344	9.0	256.5198919773102
33	-4.110742	2.5712383	2.4929645	-13.63295	10.568783	-4.3713474	2.2483804	1.5244708	-12.289024	136000	0.0	2.801962	0.0	-0.49915814	58227.344	9.0	266.00602674484253
34	-4.262501	2.539618	1.4684626	-13.226241	10.417754	-4.301759	2.1552894	1.5450485	-12.7284	140000	-1.0550022e-08	2.6810205	4.7683724e-10	-0.4026997	58227.344	9.0	274.08879947662354
35	-4.025346	2.6357036	3.0794423	-15.828052	10.376623	-4.333545	2.1785936	1.4006733	-11.780872	144000	-4.529953e-09	2.633166	4.768368e-10	-0.39950705	58227.344	9.0	282.2939558029175
36	-4.38238	2.6620343	3.2077808	-12.290983	10.596817	-4.361404	2.2508903	1.0210354	-13.402001	148000	-3.8146974e-09	2.7151186	-1.9073485e-09	-0.494658	58227.344	9.0	291.3706569671631
37	-4.4120007	2.5371485	1.9387435	-12.850085	10.671123	-4.5261865	2.3905432	1.269393	-15.157084	152000	-8.5830685e-09	2.9161155	9.536736e-10	-0.54182935	58227.344	9.0	299.14773440361023
38	-4.206278	2.4840584	1.426955	-14.834054	10.43342	-4.4033203	2.142633	1.2033129	-10.114813	156000	8.5830685e-09	2.2864642	-2.3841817e-10	-0.39348495	58227.344	9.0	307.3239104747772
39	-4.072381	2.5004153	3.5666943	-13.237123	10.34456	-4.2741942	2.1377435	1.0242461	-10.4303	160000	-1.5497208e-09	2.4980948	1.1920929e-09	-0.38301635	58227.344	9.0	317.3619873523712
40	-4.0269485	2.6493938	2.8371048	-12.313227	10.540897	-4.257889	2.1236577	2.5118623	-11.726679	164000	-1.4305115e-09	3.0699933	4.768371e-10	-0.6023276	58227.344	9.0	327.2158935070038
41	-3.9055293	2.5398045	2.431086	-13.809463	10.546174	-4.248038	2.166238	1.478109	-11.70858	168000	-1.1920929e-09	3.1764886	1.6689301e-09	-0.6660576	58227.344	9.0	337.27178621292114
42	-3.932907	2.5590708	3.2800477	-12.572626	10.349741	-4.1810956	2.140167	1.9194201	-12.00573	172000	1.7166137e-08	2.7839668	4.768381e-10	-0.5099664	58227.344	9.0	345.2801661491394
43	-4.354672	2.616638	2.7959883	-13.499598	10.544973	-4.3859925	2.313251	1.306012	-12.6968775	176000	-1.1920929e-08	2.8299253	9.536745e-10	-0.38994813	58227.344	9.0	354.6759502887726
44	-4.3710985	2.5397127	0.57724255	-13.291823	10.4140625	-4.4314833	2.2327852	1.4302422	-14.851352	180000	2.3841857e-09	2.3350298	0.0	-0.4347794	58227.344	9.0	361.5148286819458
45	-4.1816726	2.5861835	2.0800147	-14.520436	10.518421	-4.49103	2.3126144	2.0888894	-15.465772	184000	2.2411346e-08	2.6200664	-9.536727e-10	-0.47467875	58227.344	9.0	369.43034267425537
46	-4.0920954	2.3572876	3.0343997	-12.787052	10.277635	-4.2601414	2.1534417	1.4568605	-14.60884	188000	4.529953e-09	2.2559226	0.0	-0.34952188	58227.344	9.0	379.363333940506
47	-4.325112	2.6116335	2.7122273	-13.477405	10.75	-4.4730186	2.1710699	0.9122509	-11.012819	192000	-1.0490417e-08	2.6843574	1.4305117e-09	-0.437289	58227.344	9.0	388.4127428531647
48	-4.0386233	2.5736978	2.6803522	-13.713649	10.282776	-4.381874	2.1344194	0.45661408	-11.841806	196000	1.1920929e-09	2.7604299	0.0	-0.46937275	58227.344	9.0	396.0863151550293
49	-4.133011	2.5293655	2.1708224	-13.4591	10.376623	-4.3749814	2.2417593	1.3676474	-12.582641	200000	3.695488e-09	2.6279058	-2.3841862e-10	-0.48485255	58227.344	9.0	402.68051958084106
