Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
30	-668.4349	56.674828	-611.98956	-738.54553	1000.0	-60.769062	11.074982	-10.726354	-73.673775	124000	-5.4836273e-09	704.8323	-2.3841857e-09	-115.60901	58227.344	9.0	120.18269753456116
31	-715.7206	105.049965	-603.0928	-836.3614	1000.0	-62.71843	10.347121	2.8204117	-74.50512	128000	1.9073487e-09	816.80273	0.0	-93.62018	58227.344	9.0	124.40949130058289
32	-807.4446	162.1742	-571.94836	-1022.6094	1000.0	-60.06192	17.42882	34.012222	-75.02097	132000	1.4305115e-09	997.97064	0.0	-294.7655	58227.344	9.0	128.67423796653748
33	-711.3911	89.71515	-623.4358	-861.4859	1000.0	-62.389595	16.730188	7.6662154	-78.29915	136000	-2.7656554e-08	944.8576	-4.768381e-10	-216.70276	58227.344	9.0	132.59245920181274
34	-619.8852	95.44894	-463.6502	-722.7171	1000.0	-62.38297	11.662898	4.8729057	-79.02235	140000	2.6226044e-09	501.31293	9.536743e-10	-111.56439	58227.344	9.0	136.58470129966736
35	-751.9048	30.17189	-704.8812	-788.95953	1000.0	-58.82497	9.196486	-6.261888	-78.04936	144000	1.6212464e-08	719.4269	-9.536745e-10	-128.54987	58227.344	9.0	140.1325879096985
36	-637.22546	78.356834	-512.81036	-721.79443	1000.0	-59.894875	9.345812	-26.879105	-78.61103	148000	-1.4305114e-08	764.30524	1.907348e-09	-136.74884	58227.344	9.0	143.61139559745789
37	-653.56006	102.80113	-484.00977	-758.31824	1000.0	-56.427406	13.350758	20.489384	-78.569664	152000	1.2874604e-08	682.8427	-1.907349e-09	-105.03284	58227.344	9.0	147.18571949005127
38	-647.78076	117.98161	-510.83133	-835.25134	1000.0	-57.181904	10.645162	-3.1562803	-78.774055	156000	8.106232e-09	675.7012	-7.152563e-10	-75.48682	58227.344	9.0	150.78942155838013
39	-730.38385	106.95981	-619.53296	-845.3188	1000.0	-60.629246	13.6456785	-4.185541	-79.430336	160000	1.9550324e-08	765.7403	4.7683635e-10	-140.86682	58227.344	9.0	154.36439752578735
40	-680.19916	187.20581	-437.00024	-962.6168	1000.0	-60.130726	14.354122	21.146633	-80.02378	164000	1.0967255e-08	968.036	-3.3378598e-09	-162.56964	58227.344	9.0	158.17501854896545
41	-678.82996	99.779335	-544.34314	-810.1876	1000.0	-57.364765	14.074329	-2.592898	-80.74804	168000	2.6464463e-08	733.9427	-4.768381e-10	-104.07025	58227.344	9.0	162.4489040374756
42	-454.85657	100.12826	-344.90076	-598.1496	1000.0	-57.982857	11.37492	-6.653414	-82.05306	172000	-6.9141386e-09	966.8845	1.5497204e-09	-462.1469	58227.344	9.0	166.16570782661438
43	-729.0564	109.89092	-621.862	-911.5626	1000.0	-43.626965	12.079003	7.6598577	-77.86925	176000	2.8610229e-08	1746.2228	-2.8610216e-09	-735.6205	58227.344	9.0	170.6006736755371
44	-658.0298	90.68831	-582.2548	-811.0795	1000.0	-54.64768	16.197737	23.942896	-84.18957	180000	7.987023e-09	538.9202	0.0	-140.66672	58227.344	9.0	174.28926515579224
45	-586.3109	59.032265	-488.19315	-640.50336	1000.0	-60.363842	12.176189	-17.135216	-84.90829	184000	-3.8146974e-09	807.0111	-9.53674e-10	-236.71533	58227.344	9.0	178.03247237205505
46	-630.5079	177.19827	-389.93942	-889.8051	1000.0	-52.241997	14.89098	39.015186	-82.939156	188000	-3.0994416e-09	769.95013	7.1525585e-10	-150.93414	58227.344	9.0	181.79787302017212
47	-670.6894	136.26181	-584.09296	-906.356	1000.0	-54.085983	16.633415	37.608837	-83.429436	192000	-4.673004e-08	817.05804	-1.4305144e-09	-192.96643	58227.344	9.0	185.53396224975586
48	-691.93274	76.40026	-584.58124	-787.7426	1000.0	-59.444084	11.969968	14.359572	-84.29866	196000	1.0967255e-08	498.05	-1.4305117e-09	-67.134	58227.344	9.0	189.2548792362213
49	-738.32056	45.22851	-688.15735	-783.6557	1000.0	-65.08525	11.837337	-13.840803	-84.72925	200000	1.0251999e-08	628.1663	-1.4305117e-09	-74.956116	58227.344	9.0	193.4793574810028
