Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
26	231.30197	16.23541	270.94644	204.94705	128.89655	86.503265	34.086887	121.65134	0.6621003	108000	-2.7939677e-09	12.935225	-0.01994016	-3.9044938	0.009654441	0.0	1926.7827684879303
27	241.56497	12.429549	280.49048	218.65001	139.35715	86.80406	34.4329	122.572266	1.9097781	112000	-7.450581e-09	12.523814	-0.026713394	-4.8427014	0.008156272	0.0	1998.4147899150848
28	238.83572	40.455246	328.27246	108.16941	139.62962	87.87303	33.855366	123.30429	0.41992736	116000	-7.450581e-09	178.84793	-0.029381985	-49.296986	0.008544629	0.0	2068.5988829135895
29	239.50978	13.935805	266.86646	209.17406	138.0	85.99941	33.384506	123.15789	0.3606608	120000	3.8417056e-09	13.88381	-0.019881751	-6.0611773	0.008369657	0.0	2140.7228915691376
30	242.95815	12.384925	271.79535	221.21423	141.18518	86.42251	33.97999	123.82686	0.994843	124000	3.7252903e-09	10.69463	-0.023686316	-2.1749527	0.008282376	0.0	2217.162925720215
31	245.98183	12.816597	272.21423	223.24046	142.3077	86.609436	34.82534	124.454735	0.47389162	128000	-2.7939677e-08	11.099361	-0.019372774	-2.1781135	0.008893219	0.0	2277.8827815055847
32	247.67625	12.730962	275.65833	224.03734	143.56	87.58905	34.035603	125.01185	0.6946626	132000	0.0	8.115431	-0.018828463	-1.2938191	0.008341356	0.0	2349.114768266678
33	255.81636	12.921934	300.38495	237.39337	152.125	88.42264	33.899822	125.52805	1.1750966	136000	1.4901161e-08	7.3616147	-0.017363511	-1.1802258	0.009144028	0.0	2419.490763902664
34	254.81963	13.510344	286.19482	228.97694	149.70833	88.73906	34.018696	126.17939	0.09364653	140000	1.6763806e-08	18.899817	-0.026699133	-9.49013	0.008048614	0.0	2489.5147728919983
35	256.3173	14.94604	290.84848	224.70499	148.79167	88.25517	34.452007	126.85324	0.33255112	144000	-1.8626451e-09	15.801754	-0.020828066	-4.2425156	0.008273117	0.0	2559.5987637043
36	269.86972	17.484653	296.16852	237.57936	153.625	91.54994	34.34379	127.61377	-0.026682973	148000	2.2351742e-08	33.070183	-0.023917705	-14.323019	0.009199533	0.0	2629.8187775611877
37	275.0957	47.6892	368.53156	171.15811	157.45833	95.32401	33.671837	129.6085	0.47380543	152000	-7.450581e-09	275.43594	-0.03195779	-70.7447	0.008513036	0.0	2699.8227622509003
38	288.22552	35.29737	356.3499	194.37883	163.95653	93.96663	34.578323	130.56895	-6.567221	156000	-3.7252903e-09	148.28314	-0.01980648	-33.862926	0.008566226	0.0	2770.9827692508698
39	291.8533	25.722792	343.2853	255.84898	163.72728	96.509094	34.964	132.72878	2.0652652	160000	1.4901161e-08	51.05704	-0.03067819	-11.973349	0.009220387	0.0	2842.902772665024
40	314.15973	44.587444	383.31705	189.05687	173.15	100.93655	33.472404	134.59276	2.2597373	164000	1.8626451e-09	188.46812	-0.02144063	-46.149307	0.009311307	0.0	2929.059452533722
41	331.23276	67.00961	404.216	155.56808	173.4762	107.245026	34.769886	138.63512	1.5021576	168000	-7.450581e-09	449.41855	-0.023307739	-120.543	0.009155968	0.0	3010.5835251808167
42	300.2021	56.543213	379.08344	134.48344	162.18182	110.317856	37.240074	143.83792	2.018695	172000	-3.7252903e-09	513.70966	-0.0144305285	-178.23941	0.009070593	0.0	3093.935661315918
43	340.95142	32.553883	417.4543	274.10016	181.55	103.2888	35.66067	143.23735	-2.9643993	176000	-7.450581e-09	161.03104	-0.024441235	-100.96722	0.009353106	0.0	3166.5428133010864
44	315.1241	99.56146	490.7881	118.03858	167.5	116.781494	35.497913	146.3837	-0.12157345	180000	1.21071935e-08	1161.0315	-0.02109988	-201.83891	0.008735181	0.0	3236.8867752552032
45	351.46808	95.321144	448.52655	137.54858	176.3	108.69051	33.211464	142.68466	-19.81575	184000	1.4901161e-08	858.7038	-0.01852005	-319.31143	0.009245791	0.0	3292.9147646427155
46	378.70984	102.13459	555.429	114.729774	192.94737	122.02083	36.086475	150.46097	-19.180546	188000	2.9802322e-08	526.1136	-0.026108958	-70.25138	0.00832274	0.0	3362.7432913780212
47	377.8688	86.95847	489.26083	150.08284	186.9	119.825775	39.03875	153.31316	-16.85789	192000	7.450581e-09	460.14764	-0.022164902	-86.150345	0.009262901	0.0	3419.1164388656616
48	410.85394	75.61734	522.19037	176.20193	199.72223	128.08498	36.60834	156.12	-2.6201503	196000	3.7252903e-09	490.9438	-0.022532575	-124.63646	0.008963236	0.0	3485.3707914352417
49	433.2961	101.18775	586.30646	172.60847	212.22223	132.00201	38.85122	161.33534	3.5903227	200000	-7.450581e-09	814.6927	-0.022104487	-158.89636	0.009124648	0.0	3541.4452786445618
