Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
14	1.2375977	2.3801923	12.519345	-6.4307346	14.580882	-2.0464735	2.0164244	4.228728	-9.873762	60000	1.4901161e-08	3.270363	-0.05283394	-0.5440031	0.0093014315	0.0	1095.9639074802399
15	1.6776881	2.943814	29.829725	-5.766901	15.075758	-1.7362568	2.0985901	8.54662	-8.41679	64000	2.2351742e-08	6.752178	-0.06822951	-1.667695	0.009325463	0.0	1182.619780778885
16	1.7016851	2.6588836	16.047857	-9.688704	15.872	-1.6816515	2.4699383	7.498671	-12.492916	68000	-3.7252903e-09	4.881283	-0.057154205	-1.2913439	0.009457079	0.0	1265.3957858085632
17	2.5303693	3.0113375	21.532421	-4.3164024	16.594143	-1.5712602	2.2811627	5.1702785	-10.132286	72000	-9.313226e-09	5.3145456	-0.05675017	-0.96404696	0.009398193	0.0	1337.415577173233
18	3.1377974	4.7808146	38.838974	-9.233947	18.068182	-1.2051146	2.6972363	10.362859	-10.450563	76000	-1.8626451e-09	15.771607	-0.06257118	-3.7658198	0.009363066	0.0	1407.9368705749512
19	3.4213617	3.797515	21.966497	-6.0355387	18.847618	-0.8060438	2.9434433	12.038573	-13.572902	80000	-2.4214387e-08	9.804637	-0.05712948	-2.3656793	0.009428235	0.0	1479.1198229789734
20	4.057297	5.3147774	28.963188	-13.860509	21.57377	-1.0432534	3.2855923	10.328831	-14.0337105	84000	7.450581e-09	15.894191	-0.057871055	-3.682231	0.009534234	0.0	1556.6295120716095
21	4.3118362	7.0099587	35.400005	-28.836508	23.094675	-0.91825384	4.0432563	12.2329	-16.877584	88000	2.2351742e-08	33.314754	-0.053649385	-8.819176	0.009210885	0.0	1617.3357784748077
22	4.1839485	5.5834084	25.981724	-21.86744	23.944445	-1.4538023	5.5879064	16.498264	-22.488398	92000	3.7252903e-09	29.889175	-0.05154141	-9.292242	0.009403053	0.0	1688.355904340744
23	5.6462917	8.231784	53.7118	-31.579586	26.418919	-1.5873108	5.5870953	18.282784	-24.167807	96000	0.0	45.660164	-0.05293037	-14.951951	0.009106145	0.0	1760.6437785625458
24	5.585807	6.866783	29.358334	-28.658384	28.613138	-1.6218755	6.9121037	18.340311	-28.51343	100000	1.6763806e-08	30.819971	-0.05106292	-10.31933	0.009291532	0.0	1830.7047536373138
25	10.779886	18.79296	190.19902	-4.4181013	30.8125	0.7638969	5.594405	27.974981	-22.571854	104000	2.9802322e-08	200.14182	-0.056296468	-88.08721	0.009168504	0.0	1900.5797781944275
26	7.2738724	8.221679	34.665714	-39.992893	29.90909	1.7714368	7.8094125	40.886368	-33.415104	108000	-4.0978193e-08	73.60475	-0.05004221	-35.107243	0.009327516	0.0	1971.7117836475372
27	8.774483	12.7852	75.00739	-13.600379	31.814516	-0.49283704	7.1114216	33.19384	-33.0977	112000	7.450581e-09	85.15851	-0.05382719	-30.219122	0.009297106	0.0	2042.343781709671
28	10.026341	17.896759	141.87975	-15.044967	37.653847	1.0951991	8.415608	46.91583	-31.908018	116000	1.4901161e-08	140.51727	-0.055622917	-50.86415	0.009264942	0.0	2113.89990901947
29	10.211833	12.606392	72.31623	-28.508245	34.517544	2.3566031	10.068203	49.381966	-27.777802	120000	-2.6077032e-08	80.95253	-0.050825905	-31.67312	0.009245704	0.0	2186.395785331726
30	13.987374	20.664724	199.092	-6.534498	35.294643	3.223398	8.14024	41.329277	-22.206032	124000	-7.450581e-09	171.83592	-0.05047781	-69.50568	0.0093326215	0.0	2263.759779691696
31	17.597921	32.156902	233.48598	-8.112125	42.692307	6.16701	13.051472	56.687813	-26.02998	128000	-1.8626451e-08	401.2514	-0.057136927	-175.37357	0.009169368	0.0	2333.739817380905
32	16.774757	23.72405	165.146	-4.045522	40.70103	7.5981574	16.033697	68.27775	-26.721697	132000	-1.1175871e-08	217.1183	-0.051111866	-103.132454	0.009263384	0.0	2405.0678095817566
33	15.189528	20.304836	119.34931	-10.785923	43.886364	5.05812	12.988828	64.32552	-21.360374	136000	-2.9802322e-08	202.04182	-0.053378254	-73.01402	0.009071738	0.0	2475.459785938263
34	22.008194	33.657196	223.92003	-21.31394	50.55128	7.782444	14.574065	62.23336	-22.04962	140000	-2.2351742e-08	337.43713	-0.055241384	-161.88515	0.009271391	0.0	2547.0644948482513
35	21.701092	43.194733	288.33865	-19.316074	55.055557	6.5552864	17.636518	77.079124	-23.367825	144000	-2.2351742e-08	434.02002	-0.05362665	-170.62772	0.009197587	0.0	2617.544329404831
36	23.779432	32.16178	218.9504	-33.6947	58.089554	8.359553	19.980843	87.67597	-24.471542	148000	2.9802322e-08	382.91852	-0.052864328	-180.49759	0.009362029	0.0	2691.8078153133392
37	17.46107	21.475143	155.90628	-24.28146	52.91781	6.189084	14.598767	80.96859	-23.806408	152000	2.8405339e-08	169.62491	-0.05275799	-65.50453	0.009264972	0.0	2772.976793527603
38	26.011347	29.255335	181.29707	-22.903854	56.971016	6.7860265	15.644963	86.15657	-26.40284	156000	-3.7252903e-09	260.72125	-0.05216731	-86.96727	0.009222624	0.0	2854.5972094535828
39	30.730711	42.601395	252.3729	-7.9785376	65.913795	7.0760098	15.967651	81.158455	-48.531788	160000	-7.450581e-09	446.81635	-0.05211881	-201.76877	0.009245936	0.0	2934.496593952179
40	25.239536	31.398277	152.64005	-23.842463	68.46296	10.15968	19.603779	83.93758	-38.140198	164000	1.8626451e-08	313.64722	-0.052449655	-128.58047	0.009288233	0.0	3013.27979183197
41	31.276022	55.35103	319.95804	-36.78158	68.98245	10.377197	21.468702	87.29729	-26.305412	168000	-7.450581e-09	519.2002	-0.04957728	-231.14804	0.009238193	0.0	3082.448895215988
42	45.839615	61.76423	251.7192	-19.908604	76.87755	18.025536	28.996119	93.22329	-29.592741	172000	-2.2351742e-08	709.1207	-0.05423067	-240.14284	0.009309318	0.0	3152.13978099823
43	42.611664	69.87969	278.22635	-23.464262	76.13725	16.311823	27.867521	97.1829	-31.991798	176000	2.6077032e-08	780.7331	-0.05272382	-313.48798	0.009379857	0.0	3222.375937461853
44	55.841923	79.30593	315.9514	-5.897225	82.73333	24.764809	32.81139	102.48951	-41.526657	180000	0.0	737.46173	-0.051269904	-287.88092	0.009176131	0.0	3291.059779882431
45	38.49584	52.37593	320.42404	-12.603711	74.875	24.573877	31.835238	105.41748	-20.225008	184000	-7.450581e-09	639.1554	-0.048345212	-288.14313	0.00930832	0.0	3353.255789756775
46	44.126427	58.834496	335.4085	-4.971227	78.24	17.090364	23.474606	98.176056	-22.077713	188000	7.450581e-09	620.2318	-0.050600156	-230.11197	0.009280496	0.0	3387.59729552269
47	36.69233	45.40925	212.13333	-19.18492	80.54348	16.391512	23.719795	105.139145	-26.596445	192000	9.313226e-09	506.12503	-0.050590016	-200.34744	0.009285505	0.0	3414.5517847537994
48	55.310524	73.13019	279.90436	-2.3833632	82.304344	20.329876	26.329746	102.16298	-24.529072	196000	-1.1175871e-08	804.4365	-0.050854355	-303.17966	0.009183625	0.0	3444.789221048355
49	41.388924	45.62681	253.88411	-25.894804	91.97561	17.857935	27.088612	104.141235	-23.123331	200000	1.1175871e-08	499.64758	-0.04967504	-200.34906	0.0093166195	0.0	3459.364489555359
