Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
30	-619.61414	134.50735	-430.5812	-810.83453	1000.0	-55.8425	10.2271385	-5.9497137	-68.097626	124000	-1.8626451e-09	553.0979	-0.057266578	-64.26138	0.009107064	0.0	702.6767237186432
31	-587.75134	56.00627	-526.86096	-679.24243	1000.0	-52.949493	10.530408	5.8817253	-68.265724	128000	1.8626451e-09	447.85663	-0.0574224	-70.06006	0.00913704	0.0	729.539822101593
32	-566.16833	117.83205	-431.33542	-710.2873	1000.0	-52.31232	11.333021	38.495975	-68.25084	132000	1.8626451e-08	563.8583	-0.057532016	-97.77658	0.009124588	0.0	758.5899729728699
33	-496.917	73.60118	-414.7561	-605.5004	1000.0	-45.86068	9.393622	2.5012622	-67.93631	136000	-1.4901161e-08	377.82153	-0.05597474	-52.08449	0.009186799	0.0	783.1180331707001
34	-551.60693	52.22535	-482.0547	-622.7005	1000.0	-47.440647	9.548144	8.596831	-68.00099	140000	-1.4901161e-08	450.28668	-0.058463108	-92.841125	0.009051933	0.0	807.1640739440918
35	-584.0449	114.65088	-423.58862	-737.1013	1000.0	-49.495556	9.296034	-18.666824	-67.91195	144000	2.9802322e-08	472.42627	-0.061503217	-61.94788	0.009092359	0.0	836.0140676498413
36	-569.30334	65.80973	-478.59338	-658.8741	1000.0	-54.1731	8.808344	-11.170738	-68.67669	148000	-1.4901161e-08	402.8717	-0.058106996	-50.525272	0.009184388	0.0	854.1019666194916
37	-568.27673	97.11064	-422.8892	-658.16754	1000.0	-52.16855	7.362145	-2.4607263	-68.53058	152000	0.0	409.89813	-0.059106536	-58.253597	0.009124625	0.0	878.0499815940857
38	-616.40765	146.6152	-467.77066	-793.356	1000.0	-46.97957	10.030506	-11.145627	-68.37648	156000	-1.4901161e-08	527.52997	-0.05874006	-107.331085	0.009117412	0.0	903.0005395412445
39	-598.79004	105.87082	-454.0898	-740.13367	1000.0	-57.385	10.383448	-8.388715	-70.16923	160000	-1.4901161e-08	347.7233	-0.05929497	-52.360928	0.009054134	0.0	929.4146497249603
