Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
33	482.25	22.565184	500.0	432.0	482.25	76.377975	20.919931	92.21887	8.346559	136000	-1.8626451e-08	199.32129	-0.004776228	-32.776253	0.007120625	0.0	1042.19646859169
34	462.75	53.6534	500.0	338.0	462.75	78.069046	21.881361	93.20313	7.9562654	140000	-1.1175871e-08	80.5421	-0.004414249	-4.615514	0.008442318	0.0	1079.150715827942
35	456.5	59.61963	500.0	343.0	456.5	84.701706	17.869543	94.589355	7.9314675	144000	-1.4901161e-08	258.89438	-0.0046443418	-46.46149	0.009234292	0.0	1111.8578267097473
36	500.0	0.0	500.0	500.0	500.0	80.144844	18.48673	92.72345	19.471882	148000	1.8626451e-09	309.86603	-0.007181837	-48.144325	0.008089374	0.0	1139.6461219787598
37	500.0	0.0	500.0	500.0	500.0	82.946	13.787244	92.088104	27.97181	152000	-3.7252903e-09	282.17426	-0.0031438507	-61.036896	0.006133914	0.0	1163.9663033485413
38	500.0	0.0	500.0	500.0	500.0	76.44575	16.500399	94.5648	26.152582	156000	1.1175871e-08	297.3443	-0.006942531	-25.81342	0.009389618	0.0	1193.3156006336212
39	500.0	0.0	500.0	500.0	500.0	89.002	8.077595	96.4458	63.216522	160000	7.450581e-09	531.43677	-0.0029439535	-129.52214	0.0063961777	0.0	1217.5569264888763
40	500.0	0.0	500.0	500.0	500.0	61.813545	30.130602	96.25954	-0.20689678	164000	-8.568168e-08	711.143	-0.0077918395	-492.91837	0.009369319	0.0	1238.7018024921417
41	500.0	0.0	500.0	500.0	500.0	82.647064	23.310974	97.53878	3.5071936	168000	-1.4901161e-08	599.533	-0.004119482	-192.56065	0.008724604	0.0	1263.779628753662
42	500.0	0.0	500.0	500.0	500.0	82.30082	14.768125	92.53503	8.283052	172000	1.1175871e-08	513.69543	-0.0053982325	-50.642036	0.009864168	0.0	1284.7668251991272
43	500.0	0.0	500.0	500.0	500.0	75.286934	17.147842	89.827156	5.279969	176000	1.8626451e-08	384.81775	-0.002062738	-48.580418	0.009042228	0.0	1313.3619978427887
44	500.0	0.0	500.0	500.0	500.0	76.70715	7.838223	94.30862	43.647423	180000	-1.8626451e-08	413.8568	-0.005340617	-162.17491	0.0075738328	0.0	1340.8056466579437
45	500.0	0.0	500.0	500.0	500.0	87.41305	12.235196	98.04874	45.30186	184000	-9.313226e-09	626.5043	-0.007998737	-128.74628	0.00967427	0.0	1370.1137084960938
46	500.0	0.0	500.0	500.0	500.0	90.3547	5.268214	97.405464	71.766	188000	-1.6298145e-09	694.6189	-0.007941903	-102.74733	0.00922934	0.0	1397.2757303714752
47	427.0	100.420364	500.0	253.0	427.0	86.63319	3.9809055	93.12187	74.52516	192000	1.6763806e-08	663.9089	-0.008263322	-110.8907	0.008642456	0.0	1423.3006608486176
48	500.0	0.0	500.0	500.0	500.0	76.71392	5.1661153	85.370735	61.361633	196000	9.313226e-10	569.69073	-0.003270425	-27.27594	0.008297637	0.0	1448.2698299884796
49	450.0	132.28757	500.0	100.0	450.0	80.03567	6.5213776	89.98819	62.209976	200000	-5.5879354e-09	586.7696	-0.0036870567	-17.186958	0.006933877	0.0	1460.9625685214996
