Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	-971.8841	36.925163	-928.4692	-1012.2079	1000.0	-0.013613209	0.5030623	1.8089113	-1.7785408	4000	2.6226044e-09	8596.517	-1.9073485e-09	-1066.0146	58227.344	9.0	4.90596866607666
1	-975.15607	107.08344	-840.6834	-1137.6515	1000.0	-4.556934	6.739018	12.798368	-14.989521	8000	-1.1444092e-08	7690.0576	-2.8610225e-09	-2660.7114	58227.344	9.0	9.310195922851562
2	-920.1245	97.78388	-772.20496	-1032.2213	1000.0	-22.202765	3.0126915	14.804973	-24.00342	12000	-1.4662743e-08	4478.2915	-1.4305117e-09	-954.5425	58227.344	9.0	13.405681848526001
3	-774.54333	128.13365	-623.8607	-905.56415	1000.0	-30.368303	1.2010388	-8.115988	-30.971542	16000	-4.655123e-08	2376.338	0.0	-361.00464	58227.344	9.0	17.20997977256775
4	-885.18475	65.4004	-789.3379	-950.2918	1000.0	-35.49465	0.28664944	-30.785337	-35.610607	20000	7.1525574e-10	2678.3616	-1.9073485e-09	-454.78857	58227.344	9.0	21.21486520767212
5	-1048.9153	112.08585	-967.94574	-1242.2548	1000.0	-40.733494	0.18491748	-38.07793	-40.81882	24000	5.733967e-08	4775.282	-2.384187e-09	-675.1494	58227.344	9.0	25.078681707382202
6	-930.4629	48.505196	-861.5021	-994.0712	1000.0	-46.92778	0.35420948	-38.163006	-47.036606	28000	-4.887581e-09	2134.148	-2.3841862e-10	-308.54968	58227.344	9.0	28.86036443710327
7	-872.5802	117.79903	-720.76843	-1007.13416	1000.0	-51.292873	0.16304202	-49.081093	-51.387596	32000	-3.8146974e-09	1904.2196	0.0	-179.34631	58227.344	9.0	32.75844478607178
8	-959.7534	50.89224	-878.01855	-1016.7274	1000.0	-54.72783	0.060352366	-53.64499	-54.750454	36000	2.6106834e-08	1484.7345	-9.536745e-10	-225.73328	58227.344	9.0	36.60248589515686
9	-864.7796	147.21634	-627.9158	-1013.27057	1000.0	-58.48558	0.2016047	-52.290474	-58.538292	40000	-2.1457673e-08	1444.5802	9.536745e-10	-129.35547	58227.344	9.0	40.53154444694519
10	-943.08167	92.190765	-841.69965	-1093.0084	1000.0	-61.290016	0.9331231	-33.284286	-61.447742	44000	2.3841858e-08	1174.1447	4.7683635e-10	-146.71375	58227.344	9.0	45.021610498428345
11	-919.37366	112.1024	-760.9056	-1070.2948	1000.0	-64.50061	0.31616917	-53.742393	-64.57496	48000	1.4424324e-08	1280.0496	-9.536745e-10	-97.19934	58227.344	9.0	49.37977051734924
12	-979.1221	31.933039	-930.24194	-1017.84796	1000.0	-67.194725	0.47080916	-52.62719	-67.27745	52000	3.3020974e-08	1184.4736	9.536727e-10	-102.50342	58227.344	9.0	53.53827476501465
13	-899.0145	228.04393	-615.19727	-1135.8046	1000.0	-69.994514	0.3642422	-61.339024	-70.07804	56000	2.324581e-08	1149.5621	-3.814696e-09	-47.471924	58227.344	9.0	57.60674238204956
14	-916.0497	113.36507	-743.69977	-1048.0875	1000.0	-71.314995	3.3215241	14.597197	-71.881485	60000	-2.9087067e-08	1591.006	-3.814696e-09	-75.91321	58227.344	9.0	61.6276478767395
15	-987.9723	29.118027	-965.15515	-1037.826	1000.0	-73.60599	3.356737	21.88469	-74.10749	64000	1.0967255e-08	1081.022	-9.536745e-10	-87.55798	58227.344	9.0	65.58967185020447
16	-930.6634	129.62372	-707.602	-1028.036	1000.0	-76.43172	0.69971573	-52.191406	-76.55827	68000	-7.987023e-09	1860.1312	4.7683724e-10	-71.964966	58227.344	9.0	69.58218884468079
17	-859.3858	116.928444	-682.5599	-1008.4318	1000.0	-77.042816	7.3787584	59.88791	-78.65753	72000	1.3947487e-08	1194.3287	-7.152554e-10	-175.12695	58227.344	9.0	73.58356499671936
18	-886.59076	104.72145	-780.6294	-1060.7014	1000.0	-73.10978	13.395382	47.043106	-79.17347	76000	-4.053116e-09	960.2494	-1.1920926e-09	-151.71503	58227.344	9.0	77.5352075099945
19	-867.0612	36.331997	-830.33594	-912.44855	1000.0	-73.9982	11.400704	28.717253	-79.8348	80000	6.6757204e-09	783.4139	-9.536745e-10	-162.36151	58227.344	9.0	81.42149305343628
20	-933.8922	136.0904	-717.73535	-1090.3873	1000.0	-76.82975	5.5496755	-9.875291	-80.18731	84000	0.0	1141.2965	4.768372e-10	-99.666504	58227.344	9.0	86.45495343208313
21	-918.56635	76.37605	-821.24493	-1033.8694	1000.0	-80.54163	3.1220086	-4.0838327	-81.25235	88000	1.9073486e-08	682.79315	-4.7683635e-10	-23.393372	58227.344	9.0	90.95905876159668
22	-1021.0165	88.06097	-891.6686	-1136.8333	1000.0	-80.14078	7.0741277	69.11186	-81.91406	92000	1.3589859e-08	1170.3817	-1.907349e-09	-102.739746	58227.344	9.0	94.76339268684387
23	-880.3699	51.59461	-827.0445	-948.7284	1000.0	-83.315926	4.022459	14.38184	-84.15018	96000	1.9073487e-09	704.4202	9.536743e-10	-98.22485	58227.344	9.0	98.54601669311523
24	-913.9027	89.12181	-804.73474	-1048.8363	1000.0	-83.02869	3.2569518	-19.662083	-84.08392	100000	-1.7285346e-08	685.7464	-9.536745e-10	-41.028015	58227.344	9.0	102.42388844490051
