Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	-1.1182125	4.1380463	10.002607	-17.281908	15.8412695	0.31160763	0.8520074	2.0103703	-1.882066	4000	-1.8835069e-08	20.366833	1.907349e-09	-9.156827	58227.344	9.0	5.328067302703857
1	-1.1272205	4.2279177	16.28251	-14.584041	16.46281	-2.0775962	1.2640586	2.37334	-5.708713	8000	1.8119811e-08	11.276022	-2.1457662e-09	-1.5372152	58227.344	9.0	10.930032014846802
2	-1.4686254	4.1178727	10.59107	-13.519245	16.310204	-2.2357607	1.4940081	3.092134	-6.189042	12000	2.2888184e-08	11.793121	-2.145768e-09	-1.9514227	58227.344	9.0	16.081544637680054
3	-1.6290326	4.5466013	9.684237	-17.02983	16.368853	-2.6626973	1.7258164	2.7470436	-8.529279	16000	-1.7523766e-08	11.182317	0.0	-1.3036642	58227.344	9.0	20.85179829597473
4	-1.3936037	3.8642645	9.449623	-15.587587	15.720472	-2.5638356	1.8637649	4.8047247	-9.681191	20000	-4.768372e-10	8.238632	2.384186e-10	-1.2031751	58227.344	9.0	25.657612323760986
5	-1.536024	4.328422	9.73441	-14.797737	16.352459	-2.3510563	1.9105622	6.253147	-10.764524	24000	1.8894672e-08	10.4559145	-7.152554e-10	-1.3748541	58227.344	9.0	30.382320165634155
6	-1.3591709	4.563	13.892364	-14.990528	16.231707	-2.6717968	2.2318807	5.8709354	-11.380954	28000	6.6757204e-09	10.43517	0.0	-1.5845098	58227.344	9.0	35.173542499542236
7	-1.617758	4.9477654	9.7906065	-15.22036	16.551867	-2.5521033	2.2656734	5.855077	-10.456102	32000	-1.7642975e-08	12.131387	-9.536745e-10	-1.5261736	58227.344	9.0	39.77283310890198
8	-1.5183575	3.6179364	13.261937	-12.904925	15.4786	-2.4328852	2.0390577	5.4653177	-10.518152	36000	2.336502e-08	7.6951256	1.907349e-09	-1.2640877	58227.344	9.0	44.4595832824707
9	-1.3356066	3.936902	9.963914	-15.47327	16.03213	-2.6267667	1.9252188	3.5255313	-10.366892	40000	5.6028364e-09	8.361945	4.7683724e-10	-1.2582359	58227.344	9.0	49.56314015388489
10	-1.364738	4.3475122	11.430303	-16.538044	15.724409	-2.3068564	1.9824306	4.878428	-11.254812	44000	-1.5735626e-08	9.863278	1.4305117e-09	-1.6781654	58227.344	9.0	56.53746175765991
11	-1.2857194	4.3352656	8.378677	-16.21189	16.289797	-2.310362	2.3701038	5.562604	-11.99318	48000	7.152557e-09	9.003102	0.0	-1.6210961	58227.344	9.0	64.29601979255676
12	-1.2036602	3.9078841	11.927899	-13.636197	15.785714	-2.4440846	2.26762	5.072886	-12.102116	52000	-8.881092e-09	8.341443	9.536745e-10	-1.6933784	58227.344	9.0	74.28955340385437
13	-1.8519614	4.317793	14.137933	-14.666387	16.149797	-2.5528693	2.1305902	4.434093	-14.003653	56000	8.46386e-09	10.527607	-2.3841906e-10	-2.067132	58227.344	9.0	84.34285855293274
14	-1.191336	4.094156	13.231386	-13.402531	16.87712	-2.57685	2.216665	5.767965	-11.876061	60000	-9.775162e-09	8.895869	-4.7683724e-10	-1.6925249	58227.344	9.0	92.05654096603394
15	-1.4986235	4.3086443	9.427262	-15.523666	15.732284	-2.2723649	2.1721432	7.192918	-11.991579	64000	-1.3589859e-08	9.640647	1.907349e-09	-1.804029	58227.344	9.0	100.16764736175537
16	-1.3490843	4.3720827	12.918519	-15.455022	15.944	-2.5643985	2.2725139	3.7157621	-14.368693	68000	3.1471252e-08	9.8722105	-1.4305108e-09	-2.1177816	58227.344	9.0	108.16303849220276
17	-1.6481755	4.4516706	13.994968	-16.30021	15.944	-2.5503433	2.440703	7.563567	-11.969334	72000	9.536743e-09	9.505015	4.7683724e-10	-1.6562243	58227.344	9.0	115.42742896080017
18	-1.2808918	4.3138704	9.845233	-15.052082	15.837301	-2.5144053	2.4642386	9.328074	-12.698399	76000	4.768372e-10	10.182928	0.0	-1.8184004	58227.344	9.0	124.45375728607178
19	-1.4023496	4.183867	9.205045	-15.808041	15.753968	-2.5870855	2.32385	4.960916	-14.115133	80000	-9.536743e-09	8.74181	4.7683724e-10	-1.6990976	58227.344	9.0	132.39650774002075
20	-0.9555754	4.003743	10.292297	-13.812485	15.952	-2.3891232	2.2196562	5.786919	-13.128755	84000	-3.5762786e-09	8.152163	-9.536743e-10	-1.7073278	58227.344	9.0	142.32468819618225
21	-1.9757487	4.410803	20.55731	-14.909952	16.129032	-2.2039473	2.101758	6.5649805	-12.278828	88000	1.9073486e-08	11.414851	2.8610234e-09	-2.6958427	58227.344	9.0	150.73000264167786
22	-1.3098006	4.2436447	24.831326	-13.678618	16.064516	-2.7649777	2.3831499	8.30403	-13.542588	92000	-7.629395e-09	9.699364	-7.152554e-10	-2.175304	58227.344	9.0	160.3935649394989
23	-1.3566386	4.1352324	18.108452	-16.478235	15.845238	-2.1424258	2.2424252	7.7662582	-11.371704	96000	4.887581e-09	8.641926	-2.2649767e-09	-1.647582	58227.344	9.0	170.61781072616577
24	-1.3040988	4.4920616	11.980985	-15.069526	16.281633	-2.176059	2.1860044	6.5152416	-11.258717	100000	3.5762786e-09	9.489041	-2.861023e-09	-1.6456461	58227.344	9.0	178.82731699943542
25	-2.1399698	4.7124605	12.294355	-16.606726	15.8412695	-2.5248003	2.3950748	6.8336825	-13.724539	104000	-9.298325e-09	10.926644	4.7683724e-10	-2.3606987	58227.344	9.0	187.2433578968048
26	-1.6982963	4.574319	12.28885	-17.914158	16.088709	-2.771262	2.5542026	6.7460146	-14.627957	108000	-4.7683715e-09	9.621405	-4.7683724e-10	-2.0508928	58227.344	9.0	196.51655912399292
27	-1.9029331	4.409207	12.957479	-16.588243	15.9759035	-2.6582847	2.332194	3.8066573	-14.27569	112000	7.212162e-09	9.742089	1.9073485e-09	-1.6618242	58227.344	9.0	204.86737895011902
28	-1.3006986	4.380501	13.15553	-17.092686	15.821428	-2.6195533	2.292673	7.33819	-12.540396	116000	-3.6001204e-08	9.578782	-9.536762e-10	-1.7910161	58227.344	9.0	214.10867524147034
29	-1.3016906	4.1580987	7.615448	-17.587942	15.631372	-2.4092734	2.2986825	6.5896254	-13.647274	120000	-1.4305114e-08	7.9884896	8.3446494e-10	-1.3860245	58227.344	9.0	223.78905153274536
30	-1.3914862	4.4140005	11.657527	-14.374212	16.008032	-2.3974633	2.292252	5.6705937	-11.844176	124000	2.1457671e-09	9.49551	1.907349e-09	-1.6891603	58227.344	9.0	233.3887860774994
31	-1.4769746	4.1040735	8.590067	-16.047289	16.223577	-2.3973665	2.1845222	5.491999	-13.190894	128000	5.1259996e-09	8.677953	4.768368e-10	-1.734024	58227.344	9.0	242.30773735046387
32	-1.6448642	4.091094	10.200087	-12.524132	16.137651	-2.5558853	2.043702	4.5517006	-11.602557	132000	4.1723253e-10	7.651286	1.9073487e-09	-1.2318497	58227.344	9.0	252.3877158164978
33	-1.4058256	3.9203973	7.644772	-14.62909	15.724409	-2.4181068	2.0026047	4.661031	-12.530186	136000	5.4836273e-09	8.473937	1.9073485e-09	-1.4011011	58227.344	9.0	261.2066512107849
34	-1.3764175	4.0648246	10.936469	-12.740971	16.036144	-2.4401157	1.9812003	6.8589025	-11.922956	140000	2.065301e-08	8.158939	-2.3841906e-10	-1.5561495	58227.344	9.0	267.38321113586426
35	-1.4641697	4.370317	12.66214	-18.392622	16.040161	-2.3483813	2.245866	5.298195	-11.965713	144000	7.867813e-09	8.921562	1.1920926e-09	-1.5485868	58227.344	9.0	275.57333040237427
36	-2.0020692	4.2236695	7.7999287	-15.832875	15.856574	-2.6060092	2.0541322	5.60343	-10.743315	148000	1.7881394e-08	8.1620035	1.4305108e-09	-1.4840856	58227.344	9.0	282.7123444080353
37	-1.510875	4.1622076	11.814581	-15.685116	16.060242	-2.6404219	2.2276676	5.3876543	-13.8487	152000	-9.536744e-10	8.644144	-9.536744e-10	-1.7967639	58227.344	9.0	290.6972212791443
38	-1.3115882	3.9843993	13.3399725	-11.91514	15.623529	-2.5312178	2.2105956	6.262346	-13.08224	156000	-1.9073487e-09	7.8402166	9.536744e-10	-1.5704393	58227.344	9.0	299.56458473205566
39	-1.6891209	4.174588	13.128338	-16.419687	15.306514	-2.3880336	2.2134385	6.7307787	-11.991726	160000	2.384186e-10	8.391551	-2.1457673e-09	-1.8166184	58227.344	9.0	307.1237781047821
40	-1.4676797	3.8745866	12.093981	-16.62466	15.968	-2.6439643	2.240028	5.6555657	-12.917538	164000	-1.5646219e-08	8.059279	-4.1723247e-10	-1.759284	58227.344	9.0	317.6491196155548
41	-1.4081155	3.9837613	8.7037115	-16.1692	16.092741	-2.5298336	2.0537827	7.29011	-13.407741	168000	1.6212464e-08	7.93744	-1.4305126e-09	-1.648592	58227.344	9.0	327.40652227401733
42	-1.0490279	4.492121	11.73007	-15.954925	16.30204	-2.3639553	2.1090233	5.457659	-11.180426	172000	-5.722046e-09	9.489949	9.536745e-10	-2.1653943	58227.344	9.0	336.6525058746338
43	-1.5300696	4.264506	9.587306	-17.166983	15.267176	-2.3931708	2.534691	7.2681055	-13.419896	176000	6.198883e-09	9.692735	4.7683724e-10	-2.5596166	58227.344	9.0	344.9118695259094
44	-1.2845999	4.054944	9.95074	-13.906783	15.774704	-2.3951952	2.3704863	5.0939474	-14.405999	180000	2.0503998e-08	8.338658	-9.536745e-10	-1.9832902	58227.344	9.0	354.1387448310852
45	-1.9366108	4.2296515	8.57152	-18.176256	16.243902	-2.4768193	2.4579265	8.394065	-15.0524435	184000	-2.861023e-09	8.944606	0.0	-2.1856194	58227.344	9.0	362.87292671203613
46	-1.1872264	4.222499	9.904477	-15.136877	16.17004	-2.6098235	2.2414603	7.7653766	-13.139617	188000	-8.702278e-09	9.06774	-2.0265585e-09	-2.134354	58227.344	9.0	370.91056203842163
47	-1.6702493	4.3847437	10.955121	-16.50802	15.6470585	-2.5554996	2.3453074	6.2125907	-13.044401	192000	3.951788e-08	9.95219	-9.536727e-10	-2.3401008	58227.344	9.0	379.6304953098297
48	-1.6121958	4.544578	8.688728	-14.6779375	15.992	-2.6605816	2.3467042	5.4389734	-13.9872465	196000	-6.4253804e-08	9.936296	4.76831e-10	-2.0805807	58227.344	9.0	388.5638036727905
49	-1.5641509	4.3237233	14.088553	-13.336883	16.45679	-2.635974	2.4513152	4.485321	-12.137482	200000	3.8146974e-09	9.470574	4.768368e-10	-1.9610043	58227.344	9.0	396.2003619670868
