Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	9.139072	2.874655	22.916994	4.0512924	18.270641	0.4137974	0.36927375	1.1623844	-0.93876153	4000	1.5377998e-08	19.655691	4.768381e-10	-15.0170765	29113.672	9.0	10.531813144683838
1	9.075335	3.405658	25.025301	3.8689778	19.216347	2.5984917	2.9455564	7.3750906	-4.3366547	8000	-1.0490417e-08	6.019967	-4.7683724e-10	-0.7837024	29113.672	9.0	19.370234727859497
2	9.009608	2.6797397	19.419807	3.1392136	18.260275	2.79205	3.0839624	7.966959	-4.2443976	12000	1.2278557e-08	3.0922604	-7.152554e-10	-0.32396483	29113.672	9.0	28.146788597106934
3	8.858743	2.723349	21.986624	4.2237515	18.595348	2.622566	3.1331608	8.121245	-5.626317	16000	3.3378602e-09	3.487379	2.384184e-10	-0.31572175	29113.672	9.0	35.05593800544739
4	8.549247	2.5729563	21.468323	4.162118	17.825111	2.4237056	3.1565459	8.252234	-4.3618884	20000	4.7683715e-09	2.7039468	-4.7683724e-10	-0.159029	29113.672	9.0	42.84483790397644
5	9.077501	2.9287422	26.248116	3.6274798	19.512196	2.3858173	3.0595453	8.260582	-4.314698	24000	-2.861023e-09	3.499043	0.0	-0.16816664	29113.672	9.0	51.79860305786133
6	8.869269	3.0681508	30.663754	4.1008563	18.154545	2.728375	3.131998	8.691611	-3.8016603	28000	2.3007393e-08	4.396739	7.152554e-10	-0.15001822	29113.672	9.0	58.84581160545349
7	8.626361	2.7337365	24.275286	3.9881635	17.189655	2.8868554	3.143723	8.838855	-3.153757	32000	2.771616e-08	3.1252198	9.536745e-10	-0.13260365	29113.672	9.0	66.95491003990173
8	8.819418	2.665364	18.664862	4.6557007	17.89686	2.6061084	3.0774531	10.0836	-3.8342013	36000	-5.722046e-09	2.9147992	0.0	-0.10073471	29113.672	9.0	75.91975283622742
9	9.171743	3.0803964	22.253101	3.6009128	18.84434	2.5337944	3.1391275	8.601672	-3.801549	40000	-1.1563301e-08	3.544515	0.0	-0.1540947	29113.672	9.0	84.53909611701965
10	8.8122015	2.5474787	17.376429	3.6388	18.334862	2.746022	3.2481587	8.9254265	-3.6857817	44000	3.8146972e-08	2.552019	1.5497221e-09	-0.18152642	29113.672	9.0	94.95114874839783
11	8.920308	2.6781356	19.394844	3.6785338	18.779343	2.4752197	3.1760602	8.579279	-3.0434382	48000	-2.6226044e-09	2.4767318	-4.7683724e-10	-0.065445185	29113.672	9.0	103.5889880657196
12	8.942965	3.1374066	28.25036	4.229525	19.225962	2.462337	3.2041066	8.684548	-2.9237704	52000	-4.172325e-09	3.6879346	1.1920929e-09	-0.1191051	29113.672	9.0	112.3236448764801
13	9.428603	3.7090702	31.69339	4.077579	19.373787	2.7572339	3.175014	10.2509775	-2.8196669	56000	1.0967255e-08	5.4601326	-1.907349e-09	-0.2610407	29113.672	9.0	119.71853280067444
14	9.2685	2.9482508	24.86456	4.512698	19.727722	2.8267665	3.3863757	9.32934	-3.1036549	60000	1.3351441e-08	3.4999378	4.7683635e-10	-0.26795578	29113.672	9.0	128.24956250190735
15	8.846362	3.0663867	28.523197	4.500862	17.219828	3.0497313	3.2557285	11.120386	-3.49756	64000	7.2717667e-09	4.2369423	0.0	-0.2515154	29113.672	9.0	136.50305080413818
16	8.652315	3.0460207	34.50912	4.569174	17.816965	2.6233208	3.1201537	8.924311	-2.6968505	68000	-1.513958e-08	4.4900575	-9.536745e-10	-0.41607857	29113.672	9.0	145.68702173233032
17	8.952184	3.080887	25.087364	4.1372848	18.22831	2.8146074	3.1005242	8.585933	-3.3777208	72000	-3.9339065e-09	4.080751	9.536743e-10	-0.412014	29113.672	9.0	153.75168299674988
18	8.987742	2.9319868	19.612753	4.2491255	18.905212	2.6105497	3.2421074	8.954987	-2.905605	76000	2.861023e-09	3.1796918	4.7683724e-10	-0.21155906	29113.672	9.0	161.8445794582367
19	9.421221	3.6511362	36.81397	4.1647882	19.699507	2.6470518	3.242393	9.49257	-2.6359885	80000	-1.835823e-08	5.1177974	2.3841906e-10	-0.2797227	29113.672	9.0	171.35372972488403
20	9.345251	3.2377968	22.726446	4.0987883	19.285025	2.837912	3.4228158	11.513857	-2.4826033	84000	-1.1503697e-08	4.2784357	9.536745e-10	-0.1942935	29113.672	9.0	181.85212326049805
21	9.283498	3.2639525	28.53972	3.8524814	18.685446	2.8180113	3.352224	10.176455	-4.0993695	88000	-4.053116e-09	4.0395336	-7.152554e-10	-0.10310197	29113.672	9.0	190.34235739707947
22	9.305083	3.172985	26.783752	4.1867995	19.081339	2.8597522	3.3101737	10.374008	-3.0637736	92000	1.7404556e-08	4.053653	-1.4305108e-09	-0.2637291	29113.672	9.0	197.97666811943054
23	9.068586	2.6193404	20.20366	4.2489624	19.038095	2.6200066	3.3315434	9.537675	-2.8289378	96000	2.1457671e-09	2.662974	2.3841862e-10	-0.17433786	29113.672	9.0	207.21598529815674
24	9.05229	2.7688932	21.087458	4.0621333	18.957144	2.5714765	3.1587288	8.909305	-3.560234	100000	3.5762787e-10	2.94725	0.0	-0.1090703	29113.672	9.0	216.17158913612366
25	8.639788	2.429106	16.078114	4.6857486	18.15	2.744354	3.1728294	8.976418	-2.9770393	104000	-1.4781952e-08	2.443523	3.0994416e-09	-0.22556496	29113.672	9.0	224.38256788253784
26	8.966276	2.8293548	26.565172	3.7170901	18.099548	2.5109844	3.1166823	8.546765	-3.3627338	108000	2.3841857e-09	3.2775934	9.536745e-10	-0.14382625	29113.672	9.0	231.9335412979126
27	9.165173	3.3641658	33.00426	4.2825794	18.952606	2.6690166	3.1114252	11.556546	-2.5916796	112000	-8.34465e-09	4.5397677	0.0	-0.29921913	29113.672	9.0	239.84325528144836
28	8.954602	2.859297	23.348217	3.5488555	19.31884	2.7676406	3.314597	9.537078	-3.0332615	116000	1.3589859e-08	3.1437697	-7.152554e-10	-0.3119495	29113.672	9.0	248.31727170944214
