Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
11	5.800699	3.3145814	34.249092	-4.3279395	16.644352	0.40124768	2.9061356	9.125435	-6.35848	48000	1.4901161e-08	6.5022545	-0.06274851	-0.89508677	0.009428624	0.0	858.1785297393799
12	6.0889072	3.2921696	29.060015	-1.4032081	17.12069	0.54924726	2.9764569	11.525422	-7.3858824	52000	4.8428774e-08	6.946755	-0.049695063	-1.3521988	0.009247361	0.0	929.6506519317627
13	7.390243	4.500216	33.124844	0.7050288	18.677725	0.76909804	3.0883653	10.178945	-6.871292	56000	-1.8626451e-08	12.507946	-0.059958953	-2.8197656	0.00937635	0.0	993.7861676216125
14	7.262529	4.10918	29.011963	-1.5245923	18.24424	1.6453627	3.3378925	10.877021	-6.2188663	60000	9.313226e-10	9.192912	-0.052597433	-1.5377178	0.009424928	0.0	1065.8828346729279
15	7.8914084	5.4885836	57.8153	1.2871822	19.271845	1.3332292	3.269409	9.6315565	-6.3883567	64000	1.4901161e-08	19.534946	-0.06080994	-4.000445	0.009211456	0.0	1150.3905234336853
16	9.529651	6.686007	67.06625	-0.5589305	21.06383	1.929614	3.7134783	15.898091	-9.76567	68000	2.0489097e-08	28.486832	-0.053259075	-7.534177	0.009236753	0.0	1231.4512629508972
17	11.572672	7.791098	49.441425	-0.8040563	24.203703	3.179393	4.286435	20.006338	-7.461698	72000	3.7252903e-09	31.221144	-0.05577798	-6.7788877	0.009184946	0.0	1314.5025265216827
18	12.075054	7.074457	38.211143	2.2702086	24.811321	4.1700625	4.1527047	18.923079	-5.4302406	76000	-1.8626451e-09	28.290062	-0.058067225	-5.942999	0.009254074	0.0	1389.6945383548737
19	14.998132	12.23859	79.0483	3.5045621	27.723404	4.5518126	4.5956345	19.33503	-6.4128394	80000	-1.4901161e-08	90.94363	-0.055040948	-24.419052	0.009231165	0.0	1460.5865678787231
20	16.811577	11.86378	67.50522	2.4942074	30.085938	7.209552	6.11096	29.08275	-10.570848	84000	-6.519258e-09	77.89432	-0.05445684	-15.602581	0.009189123	0.0	1535.9065170288086
21	20.112778	17.191944	139.38383	1.9815109	32.92373	8.096642	6.101731	31.967613	-8.591663	88000	3.3527613e-08	144.46513	-0.053457204	-34.574104	0.009104567	0.0	1607.5825378894806
22	22.164425	19.162409	122.33116	2.0402482	38.076923	9.756428	7.9957514	36.07787	-12.917567	92000	-1.1175871e-08	163.48764	-0.0552706	-38.256435	0.009368223	0.0	1665.5625236034393
23	25.614176	22.68804	157.5329	3.6184478	39.07921	11.266426	7.9261847	43.352375	-7.8836474	96000	9.313226e-09	218.62714	-0.05628039	-50.768845	0.009235591	0.0	1735.4065327644348
24	29.184858	27.008448	129.98616	1.6480924	44.477272	13.241504	8.865214	41.882755	-16.613453	100000	2.2351742e-08	267.4735	-0.047136016	-72.53348	0.009051228	0.0	1806.714542388916
25	37.433567	34.825306	178.62216	3.247804	52.31081	16.71692	10.804302	47.673588	-25.272366	104000	-7.450581e-09	351.19153	-0.051870417	-91.557205	0.009237377	0.0	1878.65864944458
26	34.486305	31.13867	170.76752	4.932399	51.80822	16.203638	13.022494	55.15039	-22.949003	108000	-2.6077032e-08	317.27145	-0.053951647	-102.05581	0.009152985	0.0	1948.2305417060852
27	44.77377	52.12772	341.03958	2.7237053	58.303032	19.614399	13.019593	59.26713	-20.358232	112000	1.8626451e-08	795.9888	-0.05575902	-256.3255	0.00925083	0.0	2018.178641319275
28	50.219723	48.835026	285.85687	7.071748	68.47369	21.212639	20.208002	78.5545	-36.01779	116000	3.7252903e-08	578.4644	-0.05513203	-173.70708	0.009104463	0.0	2089.9345366954803
29	58.352154	55.808407	284.6292	6.9049683	73.25	27.217218	19.776716	81.62679	-19.266293	120000	1.6763806e-08	706.6472	-0.049705617	-201.39758	0.009056112	0.0	2146.59853720665
30	69.71102	85.94299	359.81284	6.5251594	82.41304	26.976503	22.404694	84.6969	-32.79613	124000	0.0	1189.5625	-0.05166614	-491.53107	0.009013815	0.0	2221.2625341415405
31	118.10086	94.547806	395.27075	5.9742475	122.36667	42.03729	31.137943	96.98759	-32.537594	128000	-7.450581e-09	1279.1294	-0.050618015	-454.43338	0.009002862	0.0	2293.4919307231903
32	74.18073	89.4906	377.31198	6.6608596	106.171425	37.21347	30.010475	101.03804	-34.54981	132000	-4.4703484e-08	1123.7472	-0.05103428	-302.4242	0.009140302	0.0	2362.4831857681274
33	98.39443	107.140076	398.75693	5.1474285	135.25926	32.05521	29.159403	99.38568	-37.733013	136000	-7.450581e-09	925.1147	-0.050721563	-342.9002	0.009236257	0.0	2433.6465272903442
34	106.01106	94.24021	386.67694	13.78527	120.6875	44.677704	32.34129	106.70607	-27.474125	140000	-7.450581e-09	991.2446	-0.051785834	-267.55157	0.009222831	0.0	2503.34654045105
35	120.00705	97.65105	374.11823	15.987508	126.6	45.910797	32.46792	109.7824	-32.739876	144000	-3.7252903e-09	868.0876	-0.052694798	-260.58948	0.00894862	0.0	2573.7769713401794
36	153.07985	115.91939	441.99786	8.217427	153.28	49.804695	32.649845	108.31121	-22.678759	148000	0.0	1340.3997	-0.049941152	-367.7508	0.008981267	0.0	2631.8865303993225
37	121.312874	126.102425	462.88058	-1.0525504	153.48	45.433754	33.789318	107.581184	-29.46195	152000	1.3038516e-08	1024.7495	-0.04880789	-269.11588	0.008942674	0.0	2700.5705378055573
38	180.69601	115.15706	430.7008	21.648115	169.2381	54.112022	39.250134	111.823265	-28.435472	156000	-1.1175871e-08	834.0172	-0.048031006	-280.89282	0.008980867	0.0	2773.129828453064
39	147.77686	128.6817	435.47488	1.0660686	166.05	58.41329	40.938725	115.2979	-35.79203	160000	-2.4214387e-08	1030.238	-0.04945793	-350.97437	0.00909134	0.0	2853.8915231227875
40	163.80904	121.07009	409.60693	8.092713	162.0	62.18876	41.735287	118.06606	-27.789501	164000	1.1175871e-08	1261.8198	-0.049362894	-288.81854	0.00904453	0.0	2944.0716664791107
41	175.0239	136.4054	567.6579	48.737858	196.42105	58.84403	38.909332	115.84586	-33.08427	168000	0.0	957.617	-0.04762987	-232.45357	0.009054175	0.0	3025.1465299129486
42	253.40158	82.46688	375.21112	69.82163	195.61111	70.102066	34.14006	116.05191	-28.759962	172000	1.8626451e-08	860.0875	-0.051418032	-396.7465	0.008972058	0.0	3095.4785306453705
43	244.92761	116.50853	500.66714	40.415245	180.9	80.18255	37.011787	116.880554	-28.307392	176000	-7.450581e-09	620.6553	-0.04888004	-184.82504	0.008968288	0.0	3165.919013738632
44	213.14235	111.906586	394.73364	20.956831	161.0	78.68273	41.786106	120.14871	-29.780237	180000	-1.8626451e-08	764.4843	-0.04664553	-188.08122	0.00904495	0.0	3235.2545337677
45	238.54611	152.12367	553.4328	32.49426	205.5	67.4146	45.345886	120.39374	-29.830114	184000	-3.259629e-08	635.4882	-0.046785984	-255.73215	0.008986311	0.0	3306.6825501918793
46	223.01895	117.49786	361.43527	37.87708	207.26666	77.23484	43.651665	121.31507	-24.31868	188000	-1.1175871e-08	720.06433	-0.05275488	-247.48384	0.009000182	0.0	3373.966632604599
47	228.0298	115.73839	467.27106	28.448408	219.4375	61.744446	42.66493	118.48067	-26.153116	192000	1.4901161e-08	688.25	-0.04781326	-170.95488	0.00895128	0.0	3432.827259540558
48	225.55986	151.33885	565.76404	5.069976	186.9	68.40395	42.19287	117.581215	-26.634161	196000	2.6077032e-08	498.0501	-0.051167686	-229.28969	0.008868933	0.0	3459.162816762924
49	264.01144	107.4379	405.49933	46.488846	215.11765	79.92797	44.547695	122.7684	-25.444271	200000	1.8626451e-09	443.6597	-0.048512995	-125.09174	0.008845108	0.0	3496.1426360607147
