Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
13	-569.91174	73.97482	-450.34454	-648.9556	1000.0	-30.175148	40.55912	51.08176	-51.99977	56000	0.0	2512.8132	-0.060302243	-2216.1052	0.00890699	0.0	362.020610332489
14	-598.4512	35.006413	-547.03424	-644.5633	1000.0	-51.18575	0.6651412	-36.26272	-51.422344	60000	-1.4901161e-08	390.8183	-0.065197185	-5.3308105	0.008981514	0.0	391.07196259498596
15	-560.6884	50.60757	-500.11133	-637.928	1000.0	-51.681477	0.8613979	-34.139828	-51.977497	64000	-3.1664968e-08	261.096	-0.0670346	-1.7532539	0.008816648	0.0	418.32049775123596
16	-524.24695	54.813675	-433.1057	-578.93085	1000.0	-51.340397	1.7439576	-20.130444	-51.88945	68000	2.4214387e-08	274.95328	-0.0631707	-15.678036	0.008940491	0.0	442.21059584617615
17	-556.0383	38.108593	-508.43503	-612.8941	1000.0	-49.105328	2.5533664	-29.268131	-50.81389	72000	2.7008355e-08	293.29227	-0.062947184	-5.86462	0.008865076	0.0	470.53201389312744
18	-577.5847	26.539017	-541.4108	-603.6207	1000.0	-50.028538	1.1835661	-37.13745	-50.935276	76000	-1.21071935e-08	282.81384	-0.06152657	-3.8764763	0.009002045	0.0	496.5079357624054
19	-497.96112	56.85425	-423.80933	-575.3937	1000.0	-50.97022	0.8720652	-39.535378	-51.536564	80000	2.7939677e-08	251.91525	-0.06410726	-24.878403	0.009030279	0.0	524.5856890678406
20	-499.88803	85.221634	-356.10342	-578.2643	1000.0	-47.217155	3.8961995	5.900129	-50.234707	84000	0.0	387.28104	-0.06329363	-17.735283	0.008971622	0.0	553.2467641830444
21	-579.3611	24.729624	-551.57745	-611.06	1000.0	-47.06601	4.5480824	17.428133	-49.633736	88000	0.0	445.61658	-0.06310657	-24.701359	0.008969214	0.0	577.4206092357635
22	-526.12366	80.79075	-452.31207	-656.9003	1000.0	-49.304085	3.205309	-15.190631	-50.903538	92000	0.0	263.69232	-0.06304294	-7.144058	0.008983714	0.0	599.0959460735321
23	-554.1983	56.966854	-493.0607	-635.587	1000.0	-48.62734	2.8240695	-10.871507	-50.757786	96000	3.1664968e-08	342.88766	-0.06303428	-7.9068985	0.008976826	0.0	628.0740716457367
24	-455.5351	85.06705	-398.32343	-602.4361	1000.0	-48.712524	3.1290574	-13.397129	-51.229794	100000	1.4901161e-08	308.75696	-0.06165826	-57.11417	0.008890666	0.0	650.7503890991211
25	-532.2328	114.56871	-408.35	-710.5553	1000.0	-42.345573	4.259092	3.059405	-49.983364	104000	-1.4901161e-08	452.08844	-0.059659563	-32.875195	0.008946125	0.0	678.260219335556
26	-496.5822	36.750977	-455.47995	-555.4437	1000.0	-44.113754	3.2396386	-18.85273	-51.097855	108000	1.4901161e-08	199.119	-0.06359568	-11.742744	0.009038081	0.0	702.401426076889
27	-479.8452	44.154156	-426.37225	-540.7621	1000.0	-44.513935	2.02076	-28.126232	-51.582645	112000	-8.381903e-09	183.9519	-0.06472615	-5.3765373	0.009053373	0.0	724.2932200431824
28	-476.08966	56.338577	-412.62488	-546.62646	1000.0	-44.488636	2.5212193	-19.168873	-51.386234	116000	-1.4901161e-08	211.96693	-0.06111552	-7.652275	0.009034441	0.0	752.866792678833
29	-505.01443	61.828186	-431.7301	-566.4828	1000.0	-43.592953	3.6255686	-26.081097	-51.219505	120000	-7.450581e-09	262.901	-0.061034594	-11.252752	0.008973554	0.0	779.303649187088
30	-518.182	70.62517	-436.14108	-624.04016	1000.0	-43.153088	4.2124095	-30.637398	-51.881187	124000	0.0	258.14423	-0.061385218	-13.150108	0.009011755	0.0	805.2474362850189
31	-450.94537	56.506573	-362.1827	-501.91095	1000.0	-44.247322	2.1641977	-30.531885	-52.282074	128000	7.450581e-09	199.14774	-0.06620792	-15.414347	0.009084364	0.0	833.0456764698029
32	-443.65125	67.57617	-370.44995	-549.2637	1000.0	-41.033768	2.8374205	-17.824116	-51.56997	132000	-2.9802322e-08	251.48317	-0.06358358	-9.993431	0.009067619	0.0	856.9914901256561
33	-468.2183	35.37503	-429.76865	-514.7627	1000.0	-39.446194	3.1569853	-6.3266816	-51.443108	136000	-5.5879354e-09	233.84766	-0.06421552	-27.834934	0.0091006905	0.0	885.8309161663055
34	-457.6877	78.60938	-358.3227	-540.2684	1000.0	-43.71397	4.549564	17.907545	-51.9574	140000	4.4703484e-08	292.78137	-0.064871095	-69.930725	0.00908573	0.0	914.424134016037
35	-425.50513	33.4138	-379.93085	-467.69885	1000.0	-37.2307	5.076655	-22.508713	-51.708393	144000	1.4901161e-08	209.9235	-0.06575513	-9.352444	0.009024809	0.0	943.0679504871368
36	-387.36557	39.052044	-332.0903	-434.2754	1000.0	-37.544937	4.3160644	-24.450182	-51.774227	148000	-2.4214387e-08	175.06699	-0.059024647	-28.672222	0.008957725	0.0	971.672874212265
37	-420.2773	18.419392	-393.168	-443.2894	1000.0	-34.45275	2.4305296	-13.130112	-47.45387	152000	0.0	163.85428	-0.061679613	-26.094831	0.0090270825	0.0	998.9897820949554
38	-480.69635	77.089745	-377.89252	-591.3905	1000.0	-39.3034	2.8483672	-1.8072693	-50.582813	156000	-7.450581e-09	301.633	-0.05855993	-46.103127	0.008996619	0.0	1027.817343711853
39	-432.43332	61.09288	-330.00034	-479.45575	1000.0	-41.887444	3.837249	2.5104408	-52.63247	160000	-2.6077032e-08	237.00092	-0.061854534	-27.99437	0.009082206	0.0	1050.4344737529755
40	-428.87976	71.0893	-312.8104	-506.00815	1000.0	-36.86701	3.0136385	-21.844276	-51.907497	164000	-1.8626451e-09	187.62802	-0.06000533	-15.513872	0.009151617	0.0	1081.8968448638916
41	-419.71378	65.8337	-349.0419	-516.4833	1000.0	-40.294415	3.9383333	31.927319	-52.079697	168000	-1.4901161e-08	304.45538	-0.06301304	-44.19137	0.008946906	0.0	1103.8818380832672
42	-292.78143	40.660637	-262.5135	-362.16464	1000.0	-33.96257	5.182861	-6.19502	-51.888447	172000	-3.7252903e-09	216.60863	-0.061794445	-67.775444	0.0091390535	0.0	1133.1942553520203
43	-326.72247	10.918398	-310.01923	-339.78934	1000.0	-27.783333	4.1758533	-2.4414864	-48.001003	176000	-7.916242e-09	177.5298	-0.061563756	-14.492317	0.009039573	0.0	1147.888027191162
44	-329.44928	22.873697	-302.00754	-361.31177	1000.0	-28.21007	4.0286217	-14.212154	-50.160446	180000	1.4901161e-08	208.45132	-0.06175852	-22.531157	0.009043993	0.0	1170.4360706806183
45	-315.64734	14.16139	-296.86594	-336.70987	1000.0	-29.8544	3.9493759	11.660261	-47.373753	184000	-1.21071935e-08	184.32141	-0.062885776	-24.41539	0.009110011	0.0	1183.0007371902466
46	-328.70203	60.7195	-261.3142	-427.09985	1000.0	-29.478151	3.6097007	2.4119043	-42.36329	188000	-2.2351742e-08	148.04218	-0.057058044	-21.213364	0.009116368	0.0	1206.9199750423431
47	-352.98752	43.907635	-315.8203	-427.35806	1000.0	-30.09989	3.1256478	-13.7313795	-46.95541	192000	-3.7252903e-09	208.79001	-0.060863372	-22.430866	0.009131437	0.0	1230.6529366970062
48	-280.7168	42.063587	-224.1935	-336.21594	1000.0	-29.16231	4.8195715	-17.965616	-50.371956	196000	-5.5879354e-09	147.77573	-0.061912514	-33.521156	0.009089947	0.0	1244.8797426223755
49	-289.68204	57.537315	-205.35675	-350.2141	1000.0	-24.327332	4.6186414	-10.897474	-49.80029	200000	3.7252903e-09	154.34894	-0.060736828	-14.002974	0.00910486	0.0	1250.567050933838
