Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	22.133701	21.601963	69.21202	3.142717	18.339535	-0.21772128	0.7104508	1.8144184	-1.7115121	4000	3.1664968e-08	540.244	-0.032086402	-313.63727	0.009427346	0.0	65.62187123298645
1	37.592663	20.64077	77.275795	3.756715	25.93421	10.220021	4.852003	14.698564	-7.8247895	8000	1.2340024e-08	304.3693	-0.032249507	-141.59125	0.009614035	0.0	115.33766031265259
2	43.77439	16.51337	69.62238	4.9993935	28.889706	16.267773	6.8324666	20.810724	-12.335698	12000	-2.7939677e-08	165.98042	-0.02702333	-60.632587	0.009587923	0.0	176.7369909286499
3	43.38553	15.323322	69.693085	3.6773353	28.647482	19.170424	8.594358	25.19623	-19.204128	16000	-3.678724e-08	93.72505	-0.031168891	-26.44255	0.009872599	0.0	246.9249792098999
4	50.733463	6.983438	80.19663	29.827213	31.975807	20.934145	9.482458	28.138098	-0.99084365	20000	-5.5879354e-09	76.54985	-0.025097894	-25.21101	0.0092009455	0.0	317.6420397758484
5	50.824894	9.786776	68.77356	3.9954908	32.00813	22.426247	10.716783	31.153996	-8.517526	24000	4.4703484e-08	54.700825	-0.026340038	-13.867812	0.009646618	0.0	380.15339756011963
6	52.433575	6.574991	62.931843	5.891672	32.783333	23.60718	11.62768	33.600227	-0.9752063	28000	-7.450581e-09	38.174103	-0.02218432	-9.04278	0.00982911	0.0	450.1970925331116
7	55.500145	5.882836	73.822075	43.324883	34.01739	24.690813	11.967597	35.51716	-1.2012601	32000	1.6763806e-08	47.249084	-0.021206757	-12.193893	0.00984036	0.0	519.349990606308
8	56.301735	7.5755324	94.74403	39.800896	34.513042	25.578253	12.619602	37.73202	0.417777	36000	3.7252903e-09	46.72393	-0.025409443	-8.509909	0.009501528	0.0	589.8569910526276
9	58.178543	9.633915	104.6478	41.201267	35.36036	26.422832	13.006024	39.717945	-0.7683016	40000	-3.3527613e-08	59.96382	-0.030355552	-9.023523	0.0090420395	0.0	661.1409859657288
10	61.271347	9.758754	110.83361	43.7165	36.86916	27.442375	13.641206	41.678127	-0.704983	44000	-3.3527613e-08	60.843346	-0.023796964	-9.590257	0.009255879	0.0	736.4529941082001
11	65.05458	15.338939	110.60723	40.341248	38.764706	29.073973	13.912994	43.815422	-0.66121525	48000	3.7252903e-09	120.45114	-0.02309902	-14.602739	0.009862987	0.0	804.2889814376831
12	72.21001	19.79696	118.82583	44.33692	42.347828	31.364544	14.004885	46.254154	-3.1330168	52000	-3.5390258e-08	193.69557	-0.027433842	-31.654228	0.009886466	0.0	874.4651279449463
13	85.12827	19.61653	119.17204	46.85079	49.291138	33.730488	14.6127	49.802876	-1.0549816	56000	-1.8626451e-08	205.14847	-0.024282744	-62.622826	0.009760177	0.0	931.6849954128265
