Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
14	-576.20483	38.976757	-525.2665	-632.2995	1000.0	-51.37213	1.3448905	-14.593101	-51.602432	60000	-3.552437e-08	370.59875	1.907349e-09	-3.0534363	58227.344	9.0	61.30613875389099
15	-534.40735	51.186195	-468.90512	-611.2308	1000.0	-51.511787	1.7056106	-11.170657	-51.873642	64000	1.4781952e-08	218.35555	-9.536745e-10	-12.119949	58227.344	9.0	65.27424263954163
16	-578.7692	62.78178	-520.4255	-676.1657	1000.0	-49.64211	4.994084	41.952927	-50.74945	68000	1.9550324e-08	534.2877	1.1920918e-09	-31.074158	58227.344	9.0	69.20266342163086
17	-578.922	26.913296	-552.272	-620.0832	1000.0	-50.256767	3.622881	36.310135	-51.18157	72000	1.6212464e-08	375.23053	-9.536745e-10	-19.421143	58227.344	9.0	73.09268045425415
18	-678.26074	69.883064	-571.4003	-759.8218	1000.0	-49.58746	3.2183578	-4.141272	-50.987255	76000	1.2993812e-08	799.0286	-1.907348e-09	-84.564514	58227.344	9.0	77.00840306282043
19	-593.46936	61.368298	-528.4901	-658.4315	1000.0	-53.71917	3.923318	17.416983	-54.6578	80000	7.152557e-09	474.2512	-2.3841857e-09	-13.74646	58227.344	9.0	80.92446732521057
20	-534.18665	98.20797	-419.67197	-639.15	1000.0	-52.61642	3.856807	7.975426	-54.59302	84000	9.536744e-10	274.41113	1.9073485e-09	-41.73787	58227.344	9.0	84.9545304775238
21	-636.349	115.85374	-461.03326	-783.5514	1000.0	-50.325943	3.8955488	2.1365144	-53.030643	88000	-1.8060208e-08	655.1889	0.0	-77.054504	58227.344	9.0	89.41768407821655
22	-609.85693	54.114513	-523.0298	-671.0657	1000.0	-54.65295	3.1579413	-17.083635	-55.885887	92000	-2.6702882e-08	375.20554	0.0	-25.15268	58227.344	9.0	93.41213083267212
23	-552.81116	20.26865	-535.8872	-586.819	1000.0	-56.525246	1.175261	-34.266068	-56.976124	96000	1.192093e-10	333.9548	-1.1920929e-09	-89.09659	58227.344	9.0	97.26883578300476
24	-684.2601	179.91261	-532.9557	-990.57434	1000.0	-49.648163	4.4472976	-20.106705	-55.127834	100000	1.34706495e-08	870.03357	-2.3841817e-10	-120.77136	58227.344	9.0	101.20799088478088
25	-573.44727	54.147663	-536.7516	-666.86475	1000.0	-52.5429	4.925774	-5.293539	-59.693455	104000	-9.298325e-09	359.68362	1.4305117e-09	-32.65811	58227.344	9.0	105.02360820770264
26	-622.14557	74.91536	-546.70703	-746.74835	1000.0	-51.767803	4.877772	-9.675835	-59.53366	108000	-2.0742416e-08	385.933	0.0	-31.179565	58227.344	9.0	108.87976932525635
27	-584.6446	97.13653	-476.9413	-735.0139	1000.0	-51.73293	9.137436	42.240303	-60.594788	112000	3.3378602e-09	434.66687	-3.8146974e-09	-93.855804	58227.344	9.0	112.66957068443298
28	-556.4869	61.4952	-469.4275	-619.1782	1000.0	-52.403828	6.063256	-19.698467	-60.85813	116000	2.026558e-08	258.40314	0.0	-36.30832	58227.344	9.0	116.57481694221497
29	-574.4563	60.056343	-477.5346	-631.7462	1000.0	-48.668922	6.4092517	-9.823257	-60.403065	120000	-3.1471252e-08	233.6663	9.536727e-10	-20.869308	58227.344	9.0	120.45575976371765
30	-570.3058	16.97132	-544.5615	-589.6969	1000.0	-49.849392	5.821882	-29.119198	-60.58958	124000	2.8610229e-08	192.45087	-9.536745e-10	-29.072556	58227.344	9.0	124.82373213768005
31	-569.78125	78.548256	-461.029	-650.9123	1000.0	-51.46405	7.755912	-30.705694	-60.84935	128000	2.1457671e-09	403.5282	1.907349e-09	-36.57077	58227.344	9.0	128.83601307868958
32	-629.0098	42.976	-560.99164	-671.7686	1000.0	-51.30519	7.9115925	1.933317	-60.952454	132000	-5.722046e-09	346.37357	-9.536745e-10	-64.628784	58227.344	9.0	132.81376791000366
33	-588.31854	146.0911	-412.58505	-810.27795	1000.0	-52.114635	7.648811	-6.476145	-62.345257	136000	2.002716e-08	469.74173	2.3841853e-09	-64.57492	58227.344	9.0	136.5861759185791
34	-493.39438	28.485968	-467.6362	-538.7075	1000.0	-47.537243	6.205341	20.05004	-63.456345	140000	8.106232e-09	220.58522	9.536736e-10	-34.607727	58227.344	9.0	140.3835883140564
35	-570.5868	104.18941	-422.87985	-696.81256	1000.0	-42.518127	14.924889	26.639185	-63.057434	144000	0.0	621.38446	-3.8146974e-09	-317.9112	58227.344	9.0	144.09313869476318
36	-573.42847	74.73896	-453.3919	-643.1478	1000.0	-49.1346	6.9255176	-6.232082	-63.036907	148000	-6.0796737e-09	412.0728	2.3841857e-09	-46.793854	58227.344	9.0	147.93963503837585
37	-578.32947	122.928856	-477.3931	-788.72156	1000.0	-51.190132	8.056207	-34.311775	-64.48094	152000	1.9073487e-09	288.58932	1.4305115e-09	-21.208893	58227.344	9.0	151.6735565662384
38	-526.4083	111.81086	-369.25018	-682.95105	1000.0	-51.58172	7.147083	-8.445499	-65.02337	156000	-8.46386e-09	381.92258	1.6689303e-09	-81.01227	58227.344	9.0	155.3963930606842
39	-517.4686	114.908	-329.09802	-613.88055	1000.0	-45.92086	8.606736	29.849028	-63.707928	160000	-2.6464463e-08	394.6277	0.0	-60.71692	58227.344	9.0	159.3091299533844
40	-503.19125	32.92766	-453.24118	-542.8811	1000.0	-46.079197	4.304269	19.715729	-63.243286	164000	-4.529953e-09	158.51457	4.768368e-10	-13.468536	58227.344	9.0	164.03568649291992
41	-568.16766	94.44739	-443.51688	-697.0019	1000.0	-46.25903	5.0140443	-8.161269	-63.631775	168000	-2.002716e-08	504.94952	-1.907349e-09	-191.84683	58227.344	9.0	168.8755648136139
42	-564.4221	93.21665	-472.19153	-711.1572	1000.0	-52.12457	8.011021	-34.19903	-66.32742	172000	-6.9141386e-09	337.182	2.8610225e-09	-18.232666	58227.344	9.0	172.71181678771973
43	-549.1465	54.346684	-476.27747	-615.12976	1000.0	-55.84885	8.151382	-28.859383	-67.19272	176000	1.2159347e-08	559.7396	-9.536745e-10	-140.40805	58227.344	9.0	176.49181079864502
44	-623.25275	81.22161	-552.13184	-759.58356	1000.0	-45.147232	14.667032	38.875137	-66.192635	180000	-6.9141386e-09	655.01825	2.3841817e-10	-305.52243	58227.344	9.0	180.21052432060242
45	-638.6321	85.72984	-521.7093	-763.5673	1000.0	-58.998077	7.2811484	-19.208689	-67.989395	184000	9.775162e-09	405.83072	9.536745e-10	-57.86383	58227.344	9.0	183.99647665023804
46	-613.85016	106.20449	-470.20526	-769.14636	1000.0	-49.626526	15.788116	9.20248	-68.73972	188000	2.1457673e-08	490.15564	-1.4305126e-09	-92.40802	58227.344	9.0	187.8437774181366
47	-524.9813	41.904427	-459.09933	-562.8286	1000.0	-42.923515	10.326935	-18.024355	-71.10642	192000	-6.3180923e-09	316.48413	-4.7683724e-10	-95.533295	58227.344	9.0	191.69065833091736
48	-629.777	73.13607	-555.64624	-703.7068	1000.0	-54.898674	8.437939	0.9781874	-69.780045	196000	-1.2159347e-08	398.6819	4.7683724e-10	-57.8627	58227.344	9.0	195.9165141582489
49	-656.3137	95.19658	-576.5487	-818.8369	1000.0	-53.95461	9.061958	-11.601459	-69.738464	200000	3.218651e-08	413.37198	9.536727e-10	-78.88544	58227.344	9.0	199.85016059875488
