Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
31	18.837421	7.5443306	40.237663	7.442535	18.760563	11.039447	5.4111676	22.266153	-1.8127573	128000	-1.692772e-08	23.262453	2.3841906e-10	-1.3914242	29113.672	9.0	279.22512912750244
32	18.777971	7.757832	45.434696	7.627485	18.616823	10.758655	5.1755137	20.352121	-0.8253514	132000	7.390976e-09	26.089754	-1.1920926e-09	-0.5833435	29113.672	9.0	287.61400842666626
33	17.495543	6.880858	59.152546	7.6543097	17.900902	10.509989	5.171471	20.268179	-0.751217	136000	2.7418137e-08	21.718113	-9.536745e-10	-1.3893623	29113.672	9.0	295.50568985939026
34	18.877846	7.7929296	49.56099	6.019244	18.92891	9.858475	4.7881784	20.466934	-1.9003389	140000	1.4781952e-08	28.074688	0.0	-1.482027	29113.672	9.0	304.48988580703735
35	18.670013	8.633647	50.575607	6.961272	18.61215	10.725154	5.2540436	22.431524	-0.9014294	144000	8.106232e-09	33.605717	-1.4305117e-09	-0.9336853	29113.672	9.0	312.1760308742523
36	18.41277	7.4499483	60.41966	5.6689143	18.690142	11.006087	5.2010393	21.35434	-0.79318655	148000	-1.3113022e-08	23.233824	-4.7683724e-10	-1.0831242	29113.672	9.0	319.38701820373535
37	18.198534	7.9228563	56.38355	7.1469517	18.439816	10.259303	5.2279863	20.820309	-0.79702526	152000	-3.5762787e-10	26.812485	9.536743e-10	-0.73674583	29113.672	9.0	328.13343381881714
38	18.358723	7.8319297	49.856476	6.3791914	18.344036	10.530646	5.2432885	23.209846	-1.645402	156000	-1.3828277e-08	29.144753	-9.536745e-10	-1.1198063	29113.672	9.0	335.7151961326599
39	17.967817	7.5181828	47.29157	7.272787	18.339449	10.272154	5.099626	21.860188	-0.61792916	160000	2.3841857e-09	23.722704	9.536745e-10	-0.73376465	29113.672	9.0	342.01302337646484
40	18.572523	8.465508	55.17692	7.1748347	18.49537	10.281797	4.852132	21.27911	-1.0734055	164000	-6.3180923e-09	33.811337	2.3841862e-10	-1.3617554	29113.672	9.0	347.9824686050415
41	18.611115	7.6213393	45.51375	6.18546	18.663551	10.607534	5.2275276	22.61077	-1.5473278	168000	7.867813e-09	24.06849	0.0	-1.0625553	29113.672	9.0	353.38149333000183
42	17.767916	7.5698533	48.412846	6.8661604	17.977478	10.575143	5.2025433	22.631657	-3.2491767	172000	-1.3828277e-08	24.704128	0.0	-0.84666824	29113.672	9.0	358.4856081008911
43	18.818548	9.272104	51.17379	5.7202277	18.595348	10.36568	5.130224	22.301292	-1.2011976	176000	-1.1324882e-08	36.58971	-2.3841906e-10	-1.6837578	29113.672	9.0	363.2355284690857
44	17.848808	7.0997677	42.477013	7.550772	18.045248	11.000623	5.494116	24.032135	-2.4656281	180000	1.7881394e-08	23.064335	-7.152572e-10	-1.9877663	29113.672	9.0	368.0135238170624
45	17.816208	7.5738907	58.85964	6.501465	18.154545	10.160089	4.949561	20.97223	-0.23395193	184000	-6.437302e-09	25.950277	0.0	-1.5024452	29113.672	9.0	372.6911253929138
46	18.517082	7.5150456	46.282772	6.34058	18.462963	10.220383	5.0522137	24.608276	-0.7847247	188000	7.778406e-09	24.687109	0.0	-0.86050415	29113.672	9.0	377.2631313800812
47	17.447886	7.427107	50.80414	6.6309423	17.923767	10.241672	5.1866	22.177824	-0.68571615	192000	-3.5762786e-09	22.734512	-1.1920929e-09	-0.62866783	29113.672	9.0	381.9364821910858
48	17.603195	7.426236	56.28894	6.1512113	18.141552	9.752645	4.9334865	20.985855	-0.73511	196000	-9.059906e-09	25.954523	4.7683724e-10	-0.8081093	29113.672	9.0	386.7912950515747
49	17.865463	7.365688	47.989567	7.002244	18.013514	10.190867	4.95173	21.278006	-0.9981519	200000	1.4185906e-08	24.46278	9.536745e-10	-0.75769806	29113.672	9.0	391.41879439353943
