Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
31	120.8216	42.352734	215.23853	40.78857	112.26471	47.143368	30.572586	106.39827	-67.66046	128000	-2.2351742e-08	376.58405	-0.055549294	-195.83698	0.009276261	0.0	2284.374675989151
32	138.27267	50.46117	269.9199	40.56545	119.125	47.044033	29.23573	102.966156	-45.22019	132000	4.284084e-08	525.5152	-0.056750678	-218.12923	0.0091796685	0.0	2354.702677965164
33	142.3019	39.453793	191.9581	19.699339	114.70588	57.195454	29.375826	107.307686	-34.11532	136000	-7.450581e-09	338.78003	-0.054177828	-160.04031	0.009185185	0.0	2424.398668050766
34	132.76927	49.211544	272.63684	29.27001	115.625	53.676617	27.23618	102.90321	-45.785824	140000	3.7252903e-09	409.9285	-0.05827951	-166.43869	0.009205706	0.0	2494.552379846573
35	138.94034	38.377182	205.48572	41.81521	117.28125	52.461876	29.662666	107.70316	-45.37136	144000	-2.2351742e-08	294.05875	-0.062411226	-128.7891	0.009190381	0.0	2564.000078678131
36	149.92831	53.733883	259.30478	-12.211734	120.0	54.295055	30.806913	110.23775	-53.62491	148000	3.7252903e-09	509.55145	-0.056692194	-233.40346	0.009205723	0.0	2635.17467713356
37	157.2187	45.63114	267.40332	50.447887	119.3871	63.709927	28.804337	116.18441	-30.077026	152000	1.8626451e-08	376.9867	-0.056304276	-180.22452	0.009099523	0.0	2707.151529312134
38	136.70065	77.43942	489.54974	31.50716	123.064514	53.685722	33.94022	115.01641	-61.31233	156000	-2.2351742e-08	1082.9265	-0.058901865	-497.06845	0.009078394	0.0	2787.670735836029
39	146.68729	47.34514	301.16058	20.01452	120.28125	54.7934	27.45247	115.17964	-23.235796	160000	-3.7252903e-09	413.1479	-0.057682507	-195.15303	0.009150433	0.0	2871.3026752471924
40	165.53835	74.0404	458.2113	29.662085	123.1	59.45781	30.571154	123.87713	-44.674984	164000	-7.450581e-09	950.19525	-0.057585366	-405.7425	0.0091615	0.0	2957.4586856365204
41	149.8497	45.2909	289.33224	48.790222	120.70968	62.406013	31.451982	131.74927	-28.685326	168000	-2.2351742e-08	686.5627	-0.06604668	-351.3856	0.0092052715	0.0	3029.0435807704926
42	141.52724	54.06372	339.3113	28.987204	125.55173	55.235485	30.674585	110.3325	-60.18023	172000	3.7252903e-09	640.69324	-0.059238832	-303.48578	0.009286495	0.0	3099.1346683502197
43	147.34898	34.59874	197.39177	8.947921	110.71875	58.04489	29.042894	111.58244	-37.129158	176000	-8.381903e-09	240.03764	-0.05517993	-121.991394	0.009186384	0.0	3170.025476694107
44	144.1584	47.21569	204.96756	-35.56625	118.5625	56.77845	33.771725	127.51973	-54.432842	180000	1.4901161e-08	422.35214	-0.05639851	-230.37846	0.009094522	0.0	3239.298676252365
45	166.78787	40.060955	309.12305	100.68747	121.83871	58.94111	28.355164	108.784134	-29.377787	184000	2.2351742e-08	482.48773	-0.058846556	-222.20087	0.009076192	0.0	3300.9026684761047
46	155.31178	46.195244	291.5341	18.022825	116.57576	66.87594	28.226055	115.8054	-9.061129	188000	1.8626451e-08	451.69562	-0.058984738	-214.34015	0.009116579	0.0	3362.1142864227295
47	173.48064	52.15051	411.36017	121.54523	124.3	63.570625	28.953585	120.45431	-9.758444	192000	-2.2351742e-08	517.8343	-0.06107896	-305.44986	0.009226071	0.0	3403.944364786148
48	156.51222	53.530487	273.2707	-19.832632	119.75	65.332214	30.29824	129.3031	-37.196056	196000	-1.3038516e-08	466.09583	-0.059256457	-235.2616	0.009001703	0.0	3437.5588223934174
49	166.4526	34.606426	255.3191	73.27041	122.13333	63.981	30.984653	117.83546	-37.09196	200000	-3.7252903e-09	326.4522	-0.05955067	-189.64081	0.009073451	0.0	3456.8913114070892
