Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	27.394365	16.497953	95.0	10.0	27.394365	0.051439337	0.29450873	1.2143756	-0.9777852	4000	4.656613e-09	416.31564	-0.021257374	-217.6113	0.008408918	0.0	38.65289115905762
1	38.343136	27.749048	140.0	9.0	38.343136	8.123581	3.844535	14.238012	-11.238359	8000	-4.4703484e-08	527.91064	-0.02848614	-234.3679	0.00858369	0.0	71.90062189102173
2	64.22414	41.052547	199.0	12.0	64.22414	20.038002	1.4594662	21.311403	2.5349348	12000	-2.7939677e-08	621.2354	-0.021072023	-158.19061	0.0083120605	0.0	98.96149373054504
3	118.548386	78.04748	372.0	21.0	118.548386	27.346754	2.9007175	28.61828	-5.602352	16000	4.656613e-09	1109.1191	-0.018193278	-318.0673	0.007230372	0.0	133.15726613998413
4	184.47368	34.649174	244.0	122.0	184.47368	35.90337	5.156456	37.351772	-12.319141	20000	4.8428774e-08	944.1687	-0.00960039	-257.82434	0.0049016434	0.0	158.97651624679565
5	208.05556	69.41139	335.0	76.0	208.05556	43.63188	5.3306875	44.666107	-18.383116	24000	-1.6298145e-08	846.4453	-0.0067134113	-153.0712	0.0064819297	0.0	193.21612644195557
6	198.78947	83.643715	386.0	45.0	198.78947	49.111702	5.8877864	50.236187	-8.369887	28000	1.8626451e-08	713.8899	-0.009984845	-68.04942	0.007880676	0.0	215.4240686893463
7	260.33334	111.74624	500.0	142.0	260.33334	50.646328	9.387741	54.0594	-0.22126186	32000	3.5390258e-08	826.7639	-0.012672391	-217.19202	0.00704866	0.0	249.68453168869019
8	248.53334	61.6321	384.0	170.0	248.53334	59.119865	7.1495943	60.49057	-5.7478175	36000	3.632158e-08	596.5515	-0.015470061	-27.11879	0.008762695	0.0	278.73253893852234
9	288.69232	99.43872	500.0	146.0	288.69232	60.8987	8.074014	62.929676	2.2117298	40000	-5.5879354e-09	671.33356	-0.0074661598	-55.076538	0.009412772	0.0	308.5092990398407
10	358.0	131.88042	500.0	185.0	358.0	65.5173	0.02503886	65.52783	65.099174	44000	-7.450581e-09	711.15656	-0.010035023	-69.84972	0.0076059173	0.0	336.31266617774963
11	428.125	127.02602	500.0	162.0	428.125	69.47439	0.012336437	69.48276	69.343025	48000	2.0954758e-09	685.3933	-0.006470629	-63.008484	0.009161767	0.0	364.7374572753906
12	335.6	136.36143	500.0	172.0	335.6	72.78776	3.6957257	73.35604	30.786064	52000	9.313226e-09	610.3648	-0.0034596315	-13.177414	0.00747489	0.0	399.8351490497589
