Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	18.30024	6.8549004	52.226135	6.437138	21.394594	0.02891658	0.32809108	0.7813717	-0.8680244	4000	6.0535967e-09	131.6477	-0.027650712	-92.54158	0.00988044	0.0	59.529104232788086
1	23.266672	11.178224	74.44399	6.995983	23.372782	8.25944	1.3569003	10.5583935	2.0029309	8000	-4.656613e-08	111.9212	-0.031913035	-51.412983	0.009161556	0.0	111.57881760597229
2	29.635427	14.947397	88.52274	9.613194	26.727892	12.844042	4.191931	17.346899	-1.0054599	12000	-2.9802322e-08	127.073654	-0.03575857	-33.158234	0.0093600815	0.0	167.1587164402008
3	42.476913	32.706177	207.02423	8.851795	33.45299	16.7297	6.3013835	23.174469	-6.904354	16000	-5.2154064e-08	560.8825	-0.0343875	-120.153175	0.00980732	0.0	235.9548909664154
4	62.844227	37.748394	178.13953	8.023909	43.590908	26.455204	7.884425	31.567282	-15.957258	20000	-7.450581e-09	654.9225	-0.035500847	-160.27194	0.009528101	0.0	307.23075580596924
5	92.78233	51.124615	214.89049	17.537521	57.42647	34.885654	9.351153	40.63646	-7.0180206	24000	-7.264316e-08	1035.6256	-0.03071315	-206.50084	0.009382281	0.0	377.9706976413727
6	128.6551	53.00505	218.22931	29.074812	72.90385	45.34489	8.66207	49.323975	0.6574818	28000	3.7252903e-09	1320.8583	-0.027007667	-331.8047	0.009206834	0.0	445.69471049308777
7	151.848	47.39321	224.39659	25.001844	83.978264	52.308876	13.47706	59.14824	-9.66724	32000	1.1175871e-08	1084.5504	-0.025747247	-263.70197	0.00822092	0.0	515.9468235969543
8	165.41554	39.806927	234.1004	56.54977	88.681816	59.029633	12.783717	66.72056	0.08317423	36000	1.5366822e-08	926.68005	-0.017301999	-234.80838	0.007871232	0.0	584.8746981620789
9	178.7341	38.504005	230.75006	73.81854	93.725	60.345047	18.8416	73.87201	4.19235	40000	-2.6077032e-08	870.7666	-0.020440895	-218.35623	0.008341087	0.0	656.4147019386292
10	190.81572	29.645702	246.34834	122.702934	97.710526	64.615295	20.911789	80.50974	-12.303534	44000	3.1664968e-08	747.66925	-0.021661064	-200.2139	0.007766719	0.0	732.2107307910919
11	193.90707	31.667492	235.57782	70.78848	102.16216	70.51716	23.091831	86.84245	0.04918313	48000	-3.5390258e-08	512.71576	-0.018093389	-126.87776	0.008094384	0.0	801.9906957149506
12	196.25594	31.423937	243.39612	124.60886	99.710526	73.49295	24.637207	91.95771	1.3503155	52000	6.426126e-08	466.04712	-0.019164193	-101.08221	0.008068995	0.0	870.9147064685822
13	196.321	30.386312	232.98918	116.07269	100.24324	75.24581	27.42235	96.35398	0.47288358	56000	-1.8626451e-08	391.794	-0.019145098	-66.89427	0.007740537	0.0	940.6627876758575
14	212.20752	26.573616	239.16246	110.2789	105.52778	76.49211	28.460917	99.861786	-3.2880054	60000	3.3527613e-08	352.6236	-0.017158803	-91.41982	0.008243571	0.0	1010.5906987190247
