Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
0	8.95716	3.0122442	29.367167	3.5574048	18.518692	-0.21326935	0.55809903	1.0678259	-1.9147848	4000	4.0978193e-08	21.71259	-0.024804607	-16.783493	0.009690127	0.0	42.94275999069214
1	10.520328	3.739734	29.162449	4.6161604	20.360825	2.9705703	2.8228028	7.605518	-3.7779715	8000	1.21071935e-08	8.121695	-0.040854026	-1.4874736	0.009853313	0.0	101.30278968811035
2	13.336969	6.3771825	51.864468	4.239033	23.640718	3.8870664	3.2402654	10.6905775	-5.468682	12000	1.6763806e-08	18.805405	-0.045794748	-3.1457577	0.009782512	0.0	148.74675679206848
3	18.550829	9.848453	62.94803	6.235456	30.045801	5.776944	3.943957	14.430144	-4.204494	16000	-3.7252903e-09	43.580635	-0.039525002	-7.8088717	0.009633216	0.0	215.57475399971008
4	28.410715	26.028202	162.38672	6.8211975	40.19388	9.284408	5.410312	18.1034	-6.4353623	20000	-3.7252903e-09	252.07	-0.038932964	-64.53246	0.009524468	0.0	287.4857771396637
5	50.57329	40.712242	206.47137	7.2887235	58.67213	18.34281	8.663051	28.681335	-6.5747433	24000	-4.0978193e-08	680.8315	-0.035441842	-171.30908	0.009496069	0.0	357.8987412452698
6	118.8877	77.98325	329.3709	12.906102	114.1875	32.948235	9.257248	39.069027	-6.497693	28000	5.5879354e-09	1026.2471	-0.030753808	-290.60742	0.009155636	0.0	429.20354318618774
7	173.66574	84.81246	379.38037	19.601923	148.7	48.576897	5.030003	50.172443	-5.2288256	32000	-5.005859e-08	1203.4985	-0.023559434	-398.3849	0.008163663	0.0	499.7507498264313
8	166.25674	79.01868	418.2517	29.011198	139.08	61.36364	1.196114	61.47451	24.738682	36000	-2.3283064e-09	764.4113	-0.016749237	-8.966431	0.0077690575	0.0	570.49875831604
9	192.78354	85.775024	483.3324	104.974205	162.18182	63.18193	0.19755048	63.204617	53.672054	40000	4.1909516e-09	791.4295	-0.01371556	-9.529114	0.007031634	0.0	641.8588795661926
10	179.01128	110.413506	568.3867	44.828773	150.95238	65.15007	0.917461	65.21176	36.01591	44000	9.313226e-09	845.2674	-0.01693603	-22.583267	0.008048072	0.0	710.4907591342926
11	262.6062	101.0042	442.69403	114.65788	233.0	68.22038	0.10601652	68.23437	64.02364	48000	9.313226e-09	741.6529	-0.014939769	-71.74945	0.00749873	0.0	778.8427491188049
12	350.54965	126.46433	588.75287	190.52852	320.77777	73.92298	0.061561067	73.92909	70.71044	52000	-3.7252903e-09	697.13617	-0.01862866	-58.756714	0.007773249	0.0	849.2907500267029
13	593.9755	328.92554	1028.1705	204.00879	566.3333	79.10706	0.14872293	79.12186	74.28839	56000	-2.2351742e-08	596.9247	-0.018236836	-65.23913	0.0077932207	0.0	919.6393165588379
14	519.42346	355.0917	1027.118	116.22456	494.0	84.5296	0.43082452	84.55011	65.473175	60000	1.1175871e-08	579.33093	-0.0221763	-14.5447235	0.006782052	0.0	990.9067513942719
15	578.6819	271.8665	1021.9366	319.20114	551.5	86.097595	1.1679213	86.183235	46.235947	64000	-3.1664968e-08	411.61572	-0.016111212	-27.055153	0.0077115865	0.0	1061.2867658138275
16	677.325	193.4374	806.2792	342.89032	645.75	89.45883	0.39431274	89.485725	70.9973	68000	-5.820766e-10	395.26086	-0.014574527	-6.1674805	0.0068802433	0.0	1132.0718014240265
17	729.83704	241.55246	1025.2723	458.43555	700.0	91.21847	0.02594593	91.22329	90.30071	72000	-4.0745363e-09	375.70898	-0.016879253	-0.2717743	0.007977641	0.0	1207.7747540473938
